"","band","captureyear","month","birthyear","actualage","agegroup","CP","BP","loc","station","freq"
"1",238,1994,7,0,-1,"A",0,3,"RILE","ESDR",1
"2",239,1994,6,0,-1,"A",0,3,"RILE","ESDR",1
"3",240,1994,6,0,-1,"A",0,0,"RILE","ESDR",1
"4",241,1994,6,0,-1,"A",NA,NA,"RILE","ESDR",1
"5",295,1994,5,0,-1,"A",NA,NA,"HOOD","TAYL",1
"6",504,1994,6,0,-1,"A",3,NA,"WAWO","WAWO",1
"7",753,1995,8,1995,0,"J",NA,NA,"RILE","ESDR",1
"8",763,1995,8,1995,0,"J",0,0,"CRAN","SULP",1
"9",793,1995,6,0,-1,"A",2,0,"BRAG","I104",1
"10",931,1995,6,0,-1,"A",NA,NA,"LNER","LNER",1
"11",1259,1996,7,1996,0,"J",0,0,"RILE","ESDR",1
"12",1369,1996,8,1996,0,"J",1,0,"LAHO","LAUR",1
"13",1371,1996,8,1996,0,"J",NA,NA,"HOPE","FL--",1
"14",1731,1997,5,0,-1,"A",NA,NA,"CBWP","CBWP",1
"15",1732,1997,6,0,-1,"A",NA,NA,"CBWP","CBWP",1
"16",1796,1997,7,0,-1,"A",1,0,"AUDU","BFSW",1
"17",3375,2000,6,0,-1,"A",NA,3,"RILE","ESDR",1
"18",3829,2001,8,2001,0,"J",0,0,"JEFF","AR31",1
"19",3936,2001,6,0,-1,"A",NA,NA,"LNER","LNER",1
"20",4292,2001,7,2001,0,"J",0,0,"BRAG","I104",1
"21",4392,2001,8,2001,0,"J",NA,NA,"HOPE","FL--",1
"22",4464,2001,8,2001,0,"J",NA,NA,"BUCK","WIBR",1
"23",5052,2002,7,0,-1,"A",NA,NA,"CASP","MAP1",1
"24",5232,2003,7,2003,0,"J",NA,NA,"LAHO","LAUR",1
"25",5267,2001,7,2001,0,"J",0,0,"FIVE","EANY",1
"26",5268,2001,7,2001,0,"J",0,0,"FIVE","EANY",1
"27",5290,2004,7,2004,0,"J",0,0,"MARV","BEAV",1
"28",5622,2005,8,0,-1,"A",NA,NA,"HOPE","FL--",1
"29",5835,2005,8,0,-1,"A",2,0,"FIVE","EANY",1
"30",5872,2004,8,2004,0,"J",NA,NA,"BUCK","WIBR",1
"31",6147,2007,8,2007,0,"J",NA,NA,"CMAC","CMS1",1
"32",6148,2007,8,0,-1,"A",NA,NA,"CMAC","CMS1",1
"33",6296,2008,7,0,-1,"A",NA,2,"CMAC","CMS1",1
"34",6297,2008,7,2008,0,"J",NA,NA,"HOPE","FL--",1
"35",6309,2008,6,0,-1,"A",2,NA,"CASP","MAP1",1
"36",6607,2007,7,0,-1,"A",NA,NA,"ASRP","ASRP",1
"37",6608,2007,8,0,-1,"A",NA,NA,"ASRP","ASRP",1
"38",6622,2012,7,0,-1,"A",NA,NA,"PULS","PULS",1
"39",78145661,2002,6,0,-1,"A",2,0,"CMAC","CMS1",1
"40",78145662,2002,6,0,-1,"A",2,0,"CMAC","CMS1",1
"41",78145670,2002,7,0,-1,"A",2,0,"CMAC","CMS1",1
"42",78145671,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"43",78145672,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"44",78145673,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"45",78145674,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"46",78145675,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"47",78145676,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"48",78145676,2002,8,2002,0,"J",0,0,"CMAC","CMS1",1
"49",78145677,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"50",78145678,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"51",78145679,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"52",78145680,2002,7,2002,0,"J",0,0,"CMAC","CMS1",1
"53",78145681,2002,8,0,-1,"A",0,0,"CMAC","CMS1",1
"54",78145682,2002,8,0,-1,"A",0,0,"CMAC","CMS1",1
"55",78145684,2002,8,2002,0,"J",0,0,"CMAC","CMS1",1
"56",78145701,2003,6,0,-1,"A",3,NA,"CMAC","CMS1",1
"57",78145705,2003,7,0,-1,"A",1,NA,"CMAC","CMS1",1
"58",78145706,2003,7,2003,0,"J",NA,NA,"CMAC","CMS1",1
"59",78145707,2003,7,0,-1,"A",2,NA,"CMAC","CMS1",1
"60",78145708,2003,7,2003,0,"J",NA,NA,"CMAC","CMS1",1
"61",78145709,2003,7,2003,0,"J",NA,NA,"CMAC","CMS1",1
"62",78145710,2003,7,2003,0,"J",NA,NA,"CMAC","CMS1",1
"63",78145711,2003,7,2003,0,"J",NA,NA,"CMAC","CMS1",1
"64",78145712,2003,8,2003,0,"J",NA,NA,"CMAC","CMS1",1
"65",78145713,2003,8,2003,0,"J",NA,NA,"CMAC","CMS1",1
"66",78145714,2003,8,0,-1,"A",NA,NA,"CMAC","CMS1",1
"67",78145715,2003,8,2003,0,"J",NA,NA,"CMAC","CMS1",1
"68",78145716,2003,8,2003,0,"J",NA,NA,"CMAC","CMS1",1
"69",78145717,2003,8,2003,0,"J",NA,NA,"CMAC","CMS1",1
"70",78145718,2003,8,2003,0,"J",NA,NA,"CMAC","CMS1",1
"71",78145732,2004,7,0,-1,"A",0,0,"CMAC","CMS1",1
"72",78145734,2004,7,2004,0,"J",NA,NA,"CMAC","CMS1",1
"73",78145736,2004,7,2004,0,"J",NA,NA,"CMAC","CMS1",1
"74",78145738,2004,7,2004,0,"J",NA,NA,"CMAC","CMS1",1
"75",78145739,2004,7,2004,0,"J",NA,NA,"CMAC","CMS1",1
"76",78145740,2004,7,2004,0,"J",NA,NA,"CMAC","CMS1",1
"77",78145741,2004,7,2004,0,"J",NA,NA,"CMAC","CMS1",1
"78",78145743,2004,7,2004,0,"J",NA,NA,"CMAC","CMS1",1
"79",78145744,2004,7,2004,0,"J",NA,NA,"CMAC","CMS1",1
"80",78145745,2004,8,2004,0,"J",NA,NA,"CMAC","CMS1",1
"81",78145746,2004,8,2004,0,"J",NA,NA,"CMAC","CMS1",1
"82",78145753,2005,6,0,-1,"A",2,NA,"CMAC","CMS1",1
"83",78145754,2005,6,0,-1,"A",NA,4,"CMAC","CMS1",1
"84",78145757,2005,6,0,-1,"A",3,NA,"CMAC","CMS1",1
"85",78145764,2005,7,2005,0,"J",NA,NA,"CMAC","CMS1",1
"86",78145766,2005,7,2005,0,"J",NA,NA,"CMAC","CMS1",1
"87",78145767,2005,8,2005,0,"J",NA,NA,"CMAC","CMS1",1
"88",78145771,2006,6,0,-1,"A",3,0,"CMAC","CMS1",1
"89",78145773,2006,6,0,-1,"A",2,NA,"CMAC","CMS1",1
"90",78145776,2006,6,0,-1,"A",1,0,"CMAC","CMS1",1
"91",78145777,2006,6,0,-1,"A",0,4,"CMAC","CMS1",1
"92",78145778,2006,7,2006,0,"J",NA,NA,"CMAC","CMS1",1
"93",78145779,2006,7,2006,0,"J",NA,NA,"CMAC","CMS1",1
"94",78145780,2006,7,2006,0,"J",NA,NA,"CMAC","CMS1",1
"95",78145781,2006,7,2006,0,"J",NA,NA,"CMAC","CMS1",1
"96",78145782,2006,7,2006,0,"J",NA,NA,"CMAC","CMS1",1
"97",78145783,2006,7,2006,0,"J",NA,NA,"CMAC","CMS1",1
"98",78145784,2006,7,2006,0,"J",NA,NA,"CMAC","CMS1",1
"99",78145786,2006,7,0,-1,"A",2,NA,"CMAC","CMS1",1
"100",78145790,2006,8,0,-1,"A",1,NA,"CMAC","CMS1",1
"101",78145791,2006,8,2006,0,"J",NA,NA,"CMAC","CMS1",1
"102",78145792,2006,8,2006,0,"J",NA,NA,"CMAC","CMS1",1
"103",78145793,2006,8,2006,0,"J",NA,NA,"CMAC","CMS1",1
"104",78145795,2006,8,2006,0,"J",NA,NA,"CMAC","CMS1",1
"105",78145797,2007,6,0,-1,"A",0,0,"CMAC","CMS1",1
"106",78145799,2007,6,0,-1,"A",3,NA,"CMAC","CMS1",1
"107",78145799,2007,6,0,-1,"A",3,0,"CMAC","CMS1",1
"108",79112666,1995,7,1993,2,"A",0,1,"LAHO","LAUR",1
"109",79112675,1994,6,0,-1,"A",2,0,"LAHO","LAUR",1
"110",79112676,1994,6,0,-1,"A",2,0,"LAHO","LAUR",1
"111",79112677,1994,6,0,-1,"A",1,2,"LAHO","LAUR",1
"112",79112678,1994,6,0,-1,"A",0,3,"LAHO","LAUR",1
"113",79112680,1994,6,0,-1,"A",0,2,"LAHO","LAUR",1
"114",79112683,1994,6,0,-1,"A",1,2,"LAHO","LAUR",1
"115",79112685,1994,6,0,-1,"A",2,0,"LAHO","LAUR",1
"116",79112685,1994,7,0,-1,"A",2,0,"LAHO","LAUR",1
"117",79112686,1994,7,0,-1,"A",0,4,"LAHO","LAUR",1
"118",79112688,1994,7,0,-1,"A",0,4,"LAHO","LAUR",1
"119",79112690,1994,7,0,-1,"A",2,0,"LAHO","LAUR",1
"120",79112691,1994,7,0,-1,"A",1,0,"LAHO","LAUR",1
"121",79112692,1994,7,1994,0,"J",0,0,"LAHO","LAUR",1
"122",79112693,1994,7,0,-1,"A",2,0,"LAHO","LAUR",1
"123",79112694,1994,7,0,-1,"A",2,0,"LAHO","LAUR",1
"124",79112697,1994,7,1994,0,"J",0,0,"LAHO","LAUR",1
"125",79112698,1994,7,0,-1,"A",0,4,"LAHO","LAUR",1
"126",79112699,1994,7,1994,0,"J",0,0,"LAHO","LAUR",1
"127",79112699,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"128",79112700,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"129",79137231,2008,7,0,-1,"A",1,0,"CRAN","AR14",1
"130",79137232,2008,7,0,-1,"A",2,0,"CRAN","AR14",1
"131",79137233,2008,7,0,-1,"A",1,0,"CRAN","AR14",1
"132",79137238,2008,7,0,-1,"A",1,0,"CRAN","SULP",1
"133",79137242,2008,7,2008,0,"J",0,0,"CRAN","WICE",1
"134",79137244,2008,7,2008,0,"J",0,0,"CRAN","WICE",1
"135",79137245,2008,7,0,-1,"A",3,0,"CRAN","FIRS",1
"136",79137247,2008,7,0,-1,"A",0,0,"CRAN","FIRS",1
"137",79137247,2011,7,0,-1,"A",0,0,"CRAN","FIRS",1
"138",79137252,2008,7,0,-1,"A",0,2,"CRAN","AR14",1
"139",79137253,2008,7,0,-1,"A",0,0,"CRAN","AR14",1
"140",79137254,2008,7,2008,0,"J",0,2,"CRAN","AR14",1
"141",79137255,2008,7,2008,0,"J",1,0,"CRAN","AR14",1
"142",79137256,2008,7,0,-1,"A",1,0,"CRAN","AR14",1
"143",79137261,2008,7,2008,0,"J",0,0,"CRAN","WICE",1
"144",79137262,2008,7,2008,0,"J",0,0,"CRAN","WICE",1
"145",79137263,2008,7,2008,0,"J",1,2,"CRAN","WICE",1
"146",79137265,2008,7,2008,0,"J",0,0,"CRAN","WICE",1
"147",79137266,2008,7,2008,0,"J",1,1,"CRAN","WICE",1
"148",79137267,2008,7,2008,0,"J",0,0,"CRAN","WICE",1
"149",79137269,2008,7,0,-1,"A",1,0,"CRAN","FIRS",1
"150",79137270,2008,7,0,-1,"A",0,0,"CRAN","SEED",1
"151",79137273,2008,8,0,-1,"A",0,0,"CRAN","AR14",1
"152",79137274,2008,8,0,-1,"A",0,1,"CRAN","AR14",1
"153",79137275,2008,8,0,-1,"A",0,4,"CRAN","AR14",1
"154",79137276,2008,8,2008,0,"J",1,1,"CRAN","AR14",1
"155",79137280,2008,8,0,-1,"A",1,0,"CRAN","SULP",1
"156",79137281,2008,8,2008,0,"J",0,0,"CRAN","SULP",1
"157",79137286,2008,8,0,-1,"A",0,4,"CRAN","WICE",1
"158",79137287,2008,8,0,-1,"A",0,4,"CRAN","WICE",1
"159",79137289,2008,8,0,-1,"A",0,4,"CRAN","WICE",1
"160",79137290,2008,8,2008,0,"J",0,0,"CRAN","WICE",1
"161",79137297,2011,6,0,-1,"A",0,0,"CRAN","SULP",1
"162",79137297,2011,6,0,-1,"A",2,0,"CRAN","SULP",1
"163",79137299,2011,6,0,-1,"A",0,4,"CRAN","SULP",1
"164",79137403,2012,6,0,-1,"A",2,0,"JEFF","AR31",1
"165",79137412,2012,7,2012,0,"J",0,0,"JEFF","AR31",1
"166",79137413,2012,7,0,-1,"A",3,0,"JEFF","AR31",1
"167",79137414,2012,7,0,-1,"A",3,0,"JEFF","AR31",1
"168",79137425,2012,7,2012,0,"J",0,0,"JEFF","AR31",1
"169",79137426,2012,7,2012,0,"J",0,0,"JEFF","AR31",1
"170",79137441,2012,7,2012,0,"J",0,0,"JEFF","AR31",1
"171",79137450,2012,8,2012,0,"J",0,0,"JEFF","AR31",1
"172",79137533,2008,7,0,-1,"A",1,NA,"KNOX","CEDA",1
"173",79137534,2008,7,0,-1,"A",0,0,"KNOX","CEDA",1
"174",79137543,2008,7,2008,0,"J",0,0,"KNOX","COWL",1
"175",84170820,2003,6,0,-1,"A",3,NA,"CLDC","CLDC",1
"176",84170864,2006,6,0,-1,"A",NA,1,"CAHI","CAHI",1
"177",84170864,2006,6,0,-1,"A",NA,2,"CAHI","CAHI",1
"178",84170864,2006,7,0,-1,"A",NA,1,"CAHI","CAHI",1
"179",84170865,2006,6,0,-1,"A",1,NA,"CAHI","CAHI",1
"180",84170865,2006,7,0,-1,"A",2,NA,"CAHI","CAHI",1
"181",84170865,2007,7,0,-1,"A",1,NA,"CAHI","CAHI",1
"182",84170867,2006,6,0,-1,"A",2,NA,"CAHI","CAHI",1
"183",84170868,2006,6,0,-1,"A",2,NA,"CAHI","CAHI",1
"184",84170869,2006,6,0,-1,"A",NA,3,"CAHI","CAHI",1
"185",84170870,2006,6,0,-1,"A",NA,4,"CAHI","CAHI",1
"186",84170871,2006,7,0,-1,"A",NA,1,"CAHI","CAHI",1
"187",84170871,2006,8,0,-1,"A",NA,4,"CAHI","CAHI",1
"188",84170871,2007,6,0,-1,"A",NA,1,"CAHI","CAHI",1
"189",84170871,2007,6,0,-1,"A",NA,2,"CAHI","CAHI",1
"190",84170872,2006,7,0,-1,"A",1,NA,"CAHI","CAHI",1
"191",84170872,2006,7,0,-1,"A",2,NA,"CAHI","CAHI",1
"192",84170872,2007,6,0,-1,"A",2,NA,"CAHI","CAHI",1
"193",84170873,2006,7,2006,0,"J",NA,NA,"CAHI","CAHI",1
"194",84170874,2006,7,2006,0,"J",NA,NA,"CAHI","CAHI",1
"195",84170875,2006,7,0,-1,"A",NA,1,"CAHI","CAHI",1
"196",84170877,2006,7,2006,0,"J",NA,NA,"CAHI","CAHI",1
"197",84170878,2006,7,2006,0,"J",NA,NA,"CAHI","CAHI",1
"198",84170879,2006,7,2006,0,"J",NA,NA,"CAHI","CAHI",1
"199",84170880,2006,7,2006,0,"J",NA,NA,"CAHI","CAHI",1
"200",84170882,2006,8,2006,0,"J",NA,NA,"CAHI","CAHI",1
"201",84170883,2006,8,2006,0,"J",NA,NA,"CAHI","CAHI",1
"202",84170892,2007,6,0,-1,"A",2,NA,"CAHI","CAHI",1
"203",84170893,2007,6,0,-1,"A",NA,4,"CAHI","CAHI",1
"204",84170894,2007,6,0,-1,"A",1,NA,"CAHI","CAHI",1
"205",84170896,2007,6,0,-1,"A",NA,4,"CAHI","CAHI",1
"206",84170897,2007,6,0,-1,"A",2,NA,"CAHI","CAHI",1
"207",84170898,2007,6,0,-1,"A",NA,1,"CAHI","CAHI",1
"208",84170901,2007,6,0,-1,"A",1,NA,"CAHI","CAHI",1
"209",85177702,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"210",85177703,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"211",85177704,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"212",85177705,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"213",85177706,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"214",85177707,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"215",85177708,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"216",85177709,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"217",85177710,1994,8,1994,0,"J",NA,NA,"LAHO","LAUR",1
"218",85177711,1995,6,0,-1,"A",3,0,"LAHO","LAUR",1
"219",85177712,1995,6,0,-1,"A",3,0,"LAHO","LAUR",1
"220",85177713,1995,6,0,-1,"A",3,0,"LAHO","LAUR",1
"221",85177713,1996,6,0,-1,"A",3,0,"LAHO","LAUR",1
"222",85177715,1995,6,0,-1,"A",2,0,"LAHO","LAUR",1
"223",85177716,1995,6,0,-1,"A",0,2,"LAHO","LAUR",1
"224",85177717,1995,6,0,-1,"A",0,2,"LAHO","LAUR",1
"225",85177718,1995,6,0,-1,"A",0,1,"LAHO","LAUR",1
"226",85177723,1995,6,0,-1,"A",2,0,"LAHO","LAUR",1
"227",85177726,1995,7,0,-1,"A",0,4,"LAHO","LAUR",1
"228",85177727,1995,7,0,-1,"A",2,NA,"LAHO","LAUR",1
"229",85177728,1995,7,0,-1,"A",1,0,"LAHO","LAUR",1
"230",85177728,1996,6,0,-1,"A",2,0,"LAHO","LAUR",1
"231",85177728,1996,7,0,-1,"A",2,0,"LAHO","LAUR",1
"232",85177730,1995,7,0,-1,"A",2,0,"LAHO","LAUR",1
"233",85177730,1996,7,0,-1,"A",2,0,"LAHO","LAUR",1
"234",85177731,1995,7,0,-1,"A",1,1,"LAHO","LAUR",1
"235",85177732,1995,7,1995,0,"J",1,0,"LAHO","LAUR",1
"236",85177732,1995,8,1995,0,"J",0,0,"LAHO","LAUR",1
"237",85177733,1995,7,1995,0,"J",1,0,"LAHO","LAUR",1
"238",85177734,1995,7,0,-1,"A",1,0,"LAHO","LAUR",1
"239",85177734,2000,5,0,-1,"A",1,0,"LAHO","LAUR",1
"240",85177736,1995,8,1995,0,"J",0,0,"LAHO","LAUR",1
"241",85177739,1995,8,1995,0,"J",0,0,"LAHO","LAUR",1
"242",85177740,1995,8,1995,0,"J",0,0,"LAHO","LAUR",1
"243",85177742,1996,6,0,-1,"A",0,2,"LAHO","LAUR",1
"244",85177743,1996,6,0,-1,"A",1,3,"LAHO","LAUR",1
"245",85177744,1996,6,0,-1,"A",NA,3,"LAHO","LAUR",1
"246",85177747,1996,6,0,-1,"A",0,2,"LAHO","LAUR",1
"247",85177747,1997,6,0,-1,"A",0,2,"LAHO","LAUR",1
"248",85177750,1996,6,0,-1,"A",2,0,"LAHO","LAUR",1
"249",85177752,1996,6,0,-1,"A",0,4,"LAHO","LAUR",1
"250",85177752,1997,7,0,-1,"A",0,5,"LAHO","LAUR",1
"251",85177754,1996,7,0,-1,"A",0,2,"LAHO","LAUR",1
"252",85177755,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"253",85177757,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"254",85177758,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"255",85177759,1996,7,0,-1,"A",2,0,"LAHO","LAUR",1
"256",85177760,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"257",85177761,1996,7,0,-1,"A",2,0,"LAHO","LAUR",1
"258",85177762,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"259",85177763,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"260",85177763,1997,5,1996,1,"A",2,0,"LAHO","LAUR",1
"261",85177763,1997,6,1996,1,"A",2,0,"LAHO","LAUR",1
"262",85177763,1997,7,1996,1,"A",2,0,"LAHO","LAUR",1
"263",85177763,1997,8,1996,1,"A",0,0,"LAHO","LAUR",1
"264",85177764,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"265",85177765,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"266",85177766,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"267",85177767,1996,7,0,-1,"A",1,0,"LAHO","LAUR",1
"268",85177768,1996,7,1996,0,"J",0,0,"LAHO","LAUR",1
"269",85177770,1996,8,0,-1,"A",1,2,"LAHO","LAUR",1
"270",85177771,1996,8,0,-1,"A",1,4,"LAHO","LAUR",1
"271",85177772,1996,8,1996,0,"J",0,0,"LAHO","LAUR",1
"272",85177773,1996,8,0,-1,"A",0,0,"LAHO","LAUR",1
"273",85177775,1996,8,1996,0,"J",0,0,"LAHO","LAUR",1
"274",85177776,1996,8,0,-1,"A",0,0,"LAHO","LAUR",1
"275",85177777,1997,5,0,-1,"A",2,0,"LAHO","LAUR",1
"276",85177779,1997,6,0,-1,"A",1,0,"LAHO","LAUR",1
"277",85177780,1997,6,0,-1,"A",3,0,"LAHO","LAUR",1
"278",85177780,1998,6,0,-1,"A",3,0,"LAHO","LAUR",1
"279",85177781,1997,6,0,-1,"A",0,0,"LAHO","LAUR",1
"280",85177782,1997,6,0,-1,"A",1,0,"LAHO","LAUR",1
"281",85177782,1997,6,0,-1,"A",2,0,"LAHO","LAUR",1
"282",85177782,1998,5,0,-1,"A",2,0,"LAHO","LAUR",1
"283",85177782,2000,6,0,-1,"A",3,0,"LAHO","LAUR",1
"284",85177783,1997,6,0,-1,"A",NA,NA,"LAHO","LAUR",1
"285",85177783,1997,6,0,-1,"A",0,2,"LAHO","LAUR",1
"286",85177783,1997,6,0,-1,"A",0,3,"LAHO","LAUR",1
"287",85177787,1997,6,0,-1,"A",0,2,"LAHO","LAUR",1
"288",85177789,1997,6,0,-1,"A",0,3,"LAHO","LAUR",1
"289",85177789,1997,7,0,-1,"A",0,3,"LAHO","LAUR",1
"290",85177789,1997,7,0,-1,"A",0,4,"LAHO","LAUR",1
"291",85177789,1998,6,0,-1,"A",0,2,"LAHO","LAUR",1
"292",85177789,1998,7,0,-1,"A",0,3,"LAHO","LAUR",1
"293",85177791,1997,6,0,-1,"A",1,0,"LAHO","LAUR",1
"294",85177791,1997,6,0,-1,"A",2,0,"LAHO","LAUR",1
"295",85177791,1998,6,0,-1,"A",3,0,"LAHO","LAUR",1
"296",85177791,1998,7,0,-1,"A",2,0,"LAHO","LAUR",1
"297",85177794,1997,7,0,-1,"A",0,5,"LAHO","LAUR",1
"298",85177795,1997,7,0,-1,"A",0,4,"LAHO","LAUR",1
"299",85177797,1997,7,0,-1,"A",0,1,"LAHO","LAUR",1
"300",85177799,1997,7,1997,0,"J",0,0,"LAHO","LAUR",1
"301",85177800,1997,7,1997,0,"J",0,0,"LAHO","LAUR",1
"302",85178002,1995,6,0,-1,"A",1,0,"MOWO","MOWO",1
"303",85178003,1995,6,0,-1,"A",0,3,"MOWO","MOWO",1
"304",85178004,1995,6,0,-1,"A",3,0,"MOWO","MOWO",1
"305",85178004,1996,6,0,-1,"A",2,0,"MOWO","MOWO",1
"306",85178004,1996,7,0,-1,"A",2,0,"MOWO","MOWO",1
"307",85178004,1997,6,0,-1,"A",2,0,"MOWO","MOWO",1
"308",85178004,1997,7,0,-1,"A",2,0,"MOWO","MOWO",1
"309",85178005,1995,6,0,-1,"A",1,0,"MOWO","MOWO",1
"310",85178005,1996,6,0,-1,"A",1,0,"MOWO","MOWO",1
"311",85178005,1996,7,0,-1,"A",1,0,"MOWO","MOWO",1
"312",85178005,1996,7,0,-1,"A",2,0,"MOWO","MOWO",1
"313",85178005,1998,6,0,-1,"A",2,0,"MOWO","MOWO",1
"314",85178005,1999,6,0,-1,"A",0,0,"MOWO","MOWO",1
"315",85178007,1995,6,0,-1,"A",0,4,"MOWO","MOWO",1
"316",85178014,1995,7,1995,0,"J",0,0,"MOWO","MOWO",1
"317",85178015,1995,7,0,-1,"A",0,1,"MOWO","MOWO",1
"318",85178018,1995,7,0,-1,"A",2,0,"MOWO","MOWO",1
"319",85178018,1996,6,0,-1,"A",3,0,"MOWO","MOWO",1
"320",85178018,1999,6,0,-1,"A",0,0,"MOWO","MOWO",1
"321",85178019,1995,7,1995,0,"J",0,0,"MOWO","MOWO",1
"322",85178022,1995,7,0,-1,"A",0,4,"MOWO","MOWO",1
"323",85178023,1995,7,0,-1,"A",0,4,"MOWO","MOWO",1
"324",85178024,1995,7,0,-1,"A",2,0,"MOWO","MOWO",1
"325",85178025,1995,7,1995,0,"J",0,0,"MOWO","MOWO",1
"326",85178026,1995,7,0,-1,"A",0,4,"MOWO","MOWO",1
"327",85178027,1995,7,0,-1,"A",2,0,"MOWO","MOWO",1
"328",85178027,1996,7,0,-1,"A",2,0,"MOWO","MOWO",1
"329",85178028,1995,7,0,-1,"A",2,0,"MOWO","MOWO",1
"330",85178029,1995,7,0,-1,"A",2,0,"MOWO","MOWO",1
"331",85178030,1995,7,1995,0,"J",0,0,"MOWO","MOWO",1
"332",85178031,1995,7,0,-1,"A",3,0,"MOWO","MOWO",1
"333",85178031,1996,6,0,-1,"A",2,0,"MOWO","MOWO",1
"334",85178032,1995,7,0,-1,"A",2,0,"MOWO","MOWO",1
"335",85178033,1995,7,1995,0,"J",0,0,"MOWO","MOWO",1
"336",85178034,1995,7,0,-1,"A",0,4,"MOWO","MOWO",1
"337",85178037,1995,7,0,-1,"A",2,0,"MOWO","MOWO",1
"338",85178037,1998,7,0,-1,"A",2,0,"MOWO","MOWO",1
"339",85178038,1995,7,1995,0,"J",0,0,"MOWO","MOWO",1
"340",85178040,1995,7,0,-1,"A",0,3,"MOWO","MOWO",1
"341",85178043,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"342",85178043,1996,6,1995,1,"A",2,0,"MOWO","MOWO",1
"343",85178043,1998,8,1995,3,"A",2,0,"MOWO","MOWO",1
"344",85178043,1999,6,1995,4,"A",0,0,"MOWO","MOWO",1
"345",85178044,1995,8,0,-1,"A",0,0,"MOWO","MOWO",1
"346",85178045,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"347",85178046,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"348",85178047,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"349",85178049,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"350",85178050,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"351",85178051,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"352",85178052,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"353",85178053,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"354",85178055,1995,8,0,-1,"A",0,0,"MOWO","MOWO",1
"355",85178057,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"356",85178058,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"357",85178059,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"358",85178060,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"359",85178061,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"360",85178062,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"361",85178063,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"362",85178064,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"363",85178065,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"364",85178066,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"365",85178067,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"366",85178068,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"367",85178070,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"368",85178071,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"369",85178072,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"370",85178073,1995,8,1995,0,"J",0,0,"MOWO","MOWO",1
"371",85178078,1996,6,0,-1,"A",2,0,"MOWO","MOWO",1
"372",85178079,1996,6,0,-1,"A",0,2,"MOWO","MOWO",1
"373",85178079,2000,7,0,-1,"A",0,4,"MOWO","MOWO",1
"374",85178079,2001,6,0,-1,"A",0,2,"MOWO","MOWO",1
"375",85178081,1996,6,0,-1,"A",1,0,"MOWO","MOWO",1
