"","band","captureyear","month","birthyear","actualage","agegroup","CP","BP","loc","station","freq"
"77",186039864,1996,6,0,-1,"A",3,0,"BMNC","BMNC",1
"78",186039864,1996,7,0,-1,"A",2,0,"BMNC","BMNC",1
"79",186039864,1996,7,0,-1,"A",3,0,"BMNC","BMNC",1
"80",186039864,1997,6,0,-1,"A",2,0,"BMNC","BMNC",1
"81",186039864,1998,6,0,-1,"A",3,0,"BMNC","BMNC",1
"82",186039864,1999,6,0,-1,"A",3,0,"BMNC","BMNC",1
"83",186039864,1999,7,0,-1,"A",2,0,"BMNC","BMNC",1
"84",186039864,2000,6,0,-1,"A",2,0,"BMNC","BMNC",1
"85",186039864,2000,7,0,-1,"A",3,0,"BMNC","BMNC",1
"86",186039871,1996,6,0,-1,"A",0,4,"BMNC","BMNC",1
"87",186039871,1997,6,0,-1,"A",0,2,"BMNC","BMNC",1
"88",186039871,1997,7,0,-1,"A",0,4,"BMNC","BMNC",1
"89",186039871,1997,8,0,-1,"A",0,3,"BMNC","BMNC",1
"90",186039872,1996,6,0,-1,"A",2,0,"BMNC","BMNC",1
"91",186039875,1996,6,0,-1,"A",2,0,"BMNC","BMNC",1
"92",186039875,1996,7,0,-1,"A",2,0,"BMNC","BMNC",1
"93",186039882,1996,7,0,-1,"A",3,0,"BMNC","BMNC",1
"94",186039914,1996,8,0,-1,"A",0,0,"BMNC","BMNC",1
"95",186039920,1996,8,0,-1,"A",0,0,"BMNC","BMNC",1
"96",191006023,1998,6,0,-1,"A",3,0,"CRAN","AR14",1
"97",191006068,1998,7,0,-1,"A",0,1,"CRAN","SULP",1
"98",191006090,1998,7,0,-1,"A",0,0,"CRAN","SULP",1
"99",191006152,1999,6,0,-1,"A",0,4,"CRAN","SULP",1
"100",191006188,1999,6,0,-1,"A",0,3,"CRAN","AR14",1
"101",191006189,1999,6,0,-1,"A",0,4,"CRAN","AR14",1
"102",192135844,2006,5,0,-1,"A",2,0,"LDWF","GSL1",1
"103",192135879,2006,6,0,-1,"A",0,0,"LDWF","NAT1",1
"104",194019524,1994,5,0,-1,"A",3,NA,"CONG","CONG",1
"105",194019533,1994,5,0,-1,"A",3,NA,"CONG","CONG",1
"106",194019535,1994,5,0,-1,"A",NA,2,"CONG","CONG",1
"107",194019535,1996,5,0,-1,"A",NA,2,"CONG","CONG",1
"108",194019536,1994,5,0,-1,"A",NA,3,"CONG","CONG",1
"109",194019543,1994,6,0,-1,"A",NA,2,"CONG","CONG",1
"110",194019546,1994,6,0,-1,"A",3,NA,"CONG","CONG",1
"111",194019552,1994,6,0,-1,"A",3,NA,"CONG","CONG",1
"112",194019556,1994,6,0,-1,"A",NA,2,"CONG","CONG",1
"113",194019556,1994,7,0,-1,"A",NA,3,"CONG","CONG",1
"114",194019556,1994,7,0,-1,"A",NA,4,"CONG","CONG",1
"115",194019556,1995,5,0,-1,"A",0,2,"CONG","CONG",1
"116",194019560,1994,6,0,-1,"A",0,NA,"CONG","CONG",1
"117",194019561,1994,6,0,-1,"A",NA,5,"CONG","CONG",1
"118",194019564,1995,5,0,-1,"A",0,1,"CONG","CONG",1
"119",194019564,1995,6,0,-1,"A",0,3,"CONG","CONG",1
"120",194019565,1995,5,0,-1,"A",2,0,"CONG","CONG",1
"121",194019565,1996,5,0,-1,"A",3,NA,"CONG","CONG",1
"122",194019565,1998,5,0,-1,"A",2,0,"CONG","CONG",1
"123",194019565,1998,6,0,-1,"A",3,NA,"CONG","CONG",1
"124",194019574,1995,5,0,-1,"A",2,0,"CONG","CONG",1
"125",194019574,1995,6,0,-1,"A",2,0,"CONG","CONG",1
"126",194019574,1996,5,0,-1,"A",2,NA,"CONG","CONG",1
"127",194019574,1996,6,0,-1,"A",2,NA,"CONG","CONG",1
"128",194019574,1996,7,0,-1,"A",2,NA,"CONG","CONG",1
"129",194019574,1997,5,0,-1,"A",3,NA,"CONG","CONG",1
"130",194019574,1997,6,0,-1,"A",2,NA,"CONG","CONG",1
"131",194019574,1999,6,0,-1,"A",3,NA,"CONG","CONG",1
"132",194019575,1995,5,0,-1,"A",2,0,"CONG","CONG",1
"133",194019578,1995,6,1995,0,"J",NA,NA,"CONG","CONG",1
"134",194019581,1995,6,0,-1,"A",0,4,"CONG","CONG",1
"135",194019591,1995,6,0,-1,"A",1,0,"CONG","CONG",1
"136",194019592,1995,6,0,-1,"A",0,0,"CONG","CONG",1
"137",194019594,1995,7,0,-1,"A",0,2,"CONG","CONG",1
"138",194019594,1996,6,0,-1,"A",NA,4,"CONG","CONG",1
"139",194019594,1999,5,0,-1,"A",NA,3,"CONG","CONG",1
"140",194019597,1995,7,0,-1,"A",0,0,"CONG","CONG",1
"141",194042571,1997,6,0,-1,"A",0,1,"AUDU","BORR",1
"142",198017759,1999,6,0,-1,"A",3,0,"BRAG","S110",1
"143",199064635,1995,8,0,-1,"A",0,0,"SWIF","WCLO",1
"144",199065875,1994,6,0,-1,"A",1,0,"JEFF","AR16",1
"145",199065897,1994,7,0,-1,"A",0,4,"JEFF","AR54",1
"146",199065965,1994,8,1994,0,"J",0,0,"JEFF","AR16",1
"147",199065967,1994,8,1994,0,"J",0,0,"JEFF","AR16",1
"148",199065976,1994,8,1994,0,"J",0,0,"JEFF","AR16",1
"149",199067014,1994,5,0,-1,"A",3,0,"CRAN","SULP",1
"150",199067222,1994,8,1994,0,"J",0,0,"CRAN","EABO",1
"151",199067223,1994,8,1994,0,"J",0,0,"CRAN","WICE",1
"152",199095505,1996,5,0,-1,"A",NA,4,"CONG","CONG",1
"153",199095505,1996,8,0,-1,"A",NA,0,"CONG","CONG",1
"154",199095506,1996,5,0,-1,"A",1,NA,"CONG","CONG",1
"155",199095506,1996,6,0,-1,"A",2,NA,"CONG","CONG",1
"156",199095508,1996,6,0,-1,"A",3,NA,"CONG","CONG",1
"157",199095509,1996,6,0,-1,"A",NA,4,"CONG","CONG",1
"158",199095517,1996,7,0,-1,"A",0,NA,"CONG","CONG",1
"159",199095518,1996,8,1996,0,"J",NA,NA,"CONG","CONG",1
"160",199095530,1997,7,0,-1,"A",NA,0,"CONG","CONG",1
"161",199095532,1997,7,1997,0,"J",0,0,"CONG","CONG",1
"162",199095533,1997,7,0,-1,"A",0,4,"CONG","CONG",1
"163",199095534,1997,8,0,-1,"A",0,NA,"CONG","CONG",1
"164",199095535,1997,8,1997,0,"J",0,0,"CONG","CONG",1
"165",203096658,1996,6,0,-1,"A",0,4,"BMNC","BMNC",1
"166",206000261,1996,5,0,-1,"A",3,0,"BRAG","S112",1
"167",206000261,1996,6,0,-1,"A",2,0,"BRAG","S112",1
"168",206000261,1997,5,0,-1,"A",2,0,"BRAG","S112",1
"169",206000261,1997,6,0,-1,"A",2,0,"BRAG","S112",1
"170",206000270,1996,5,0,-1,"A",2,0,"BRAG","I104",1
"171",206000270,1996,5,0,-1,"A",3,0,"BRAG","I104",1
"172",206000270,1996,6,0,-1,"A",2,0,"BRAG","I104",1
"173",206000270,1996,7,0,-1,"A",2,0,"BRAG","I104",1
"174",206000274,1996,5,0,-1,"A",0,1,"BRAG","I104",1
"175",206000274,1996,5,0,-1,"A",0,2,"BRAG","I104",1
"176",206000274,1996,5,0,-1,"A",0,3,"BRAG","I104",1
"177",206000274,1996,6,0,-1,"A",0,2,"BRAG","I104",1
"178",206000292,1996,5,0,-1,"A",2,0,"BRAG","S114",1
"179",206000292,1996,5,0,-1,"A",3,0,"BRAG","S114",1
"180",206000292,1996,6,0,-1,"A",2,0,"BRAG","S114",1
"181",206000292,1996,6,0,-1,"A",3,0,"BRAG","S114",1
"182",206000293,1996,5,0,-1,"A",0,0,"BRAG","S114",1
"183",206000293,1996,5,0,-1,"A",0,2,"BRAG","S114",1
"184",206000293,1996,6,0,-1,"A",0,3,"BRAG","S114",1
"185",206000306,1996,5,0,-1,"A",2,0,"BRAG","I113",1
"186",206000308,1996,5,0,-1,"A",0,3,"BRAG","I104",1
"187",206000316,1996,5,0,-1,"A",2,0,"BRAG","S114",1
"188",206000333,1996,6,0,-1,"A",0,2,"BRAG","S112",1
"189",206000333,1996,6,0,-1,"A",0,3,"BRAG","S112",1
"190",206000334,1996,6,1996,0,"J",0,0,"BRAG","S112",1
"191",206000343,1996,6,0,-1,"A",0,4,"BRAG","S114",1
"192",206000344,1996,6,0,-1,"A",0,3,"BRAG","S114",1
"193",206000350,1996,6,0,-1,"A",0,3,"BRAG","S110",1
"194",206000351,1996,6,0,-1,"A",2,0,"BRAG","S112",1
"195",206000351,1996,7,0,-1,"A",2,0,"BRAG","S112",1
"196",206000351,1997,5,0,-1,"A",3,0,"BRAG","S112",1
"197",206000351,1997,6,0,-1,"A",2,0,"BRAG","S112",1
"198",206000355,1996,6,0,-1,"A",0,4,"BRAG","I104",1
"199",207019807,1998,6,0,-1,"A",NA,3,"CONG","CONG",1
"200",207019841,1999,7,0,-1,"A",NA,0,"CONG","CONG",1
"201",209019207,1997,7,0,-1,"A",0,0,"KNOX","CEDA",1
"202",209019239,1998,7,0,-1,"A",0,4,"KNOX","SARI",1
"203",209038531,2008,5,0,-1,"A",0,4,"CONG","CON2",1
"204",209038531,2008,7,0,-1,"A",1,4,"CONG","CON2",1
"205",209038533,2008,5,0,-1,"A",3,0,"CONG","CON2",1
"206",209038534,2008,5,0,-1,"A",3,0,"CONG","CON2",1
"207",209038534,2008,6,0,-1,"A",3,0,"CONG","CON2",1
"208",209038534,2008,8,0,-1,"A",0,0,"CONG","CON2",1
"209",209038540,2008,6,0,-1,"A",0,3,"CONG","CON2",1
"210",209038543,2008,6,0,-1,"A",0,4,"CONG","CON2",1
"211",209038544,2008,6,0,-1,"A",2,0,"CONG","CON2",1
"212",209038545,2008,7,0,-1,"A",3,0,"CONG","CON2",1
"213",209038546,2008,7,0,-1,"A",3,0,"CONG","CON2",1
"214",209044007,1997,5,0,-1,"A",0,1,"CONG","CONG",1
"215",209063567,1998,5,0,-1,"A",1,0,"BRAG","I113",1
"216",209063567,1998,5,0,-1,"A",2,0,"BRAG","I113",1
"217",209063569,1998,5,0,-1,"A",0,0,"BRAG","I113",1
"218",209063569,1998,5,0,-1,"A",0,3,"BRAG","I113",1
"219",209063569,1998,6,0,-1,"A",0,3,"BRAG","I113",1
"220",209063569,1998,6,0,-1,"A",0,4,"BRAG","I113",1
"221",209063581,1998,5,0,-1,"A",0,3,"BRAG","S114",1
"222",209063582,1998,5,0,-1,"A",3,0,"BRAG","S114",1
"223",209063587,1998,5,0,-1,"A",0,4,"BRAG","S110",1
"224",209063587,1998,6,0,-1,"A",0,4,"BRAG","S110",1
"225",209063591,1998,5,0,-1,"A",2,0,"BRAG","I113",1
"226",209063591,1998,6,0,-1,"A",3,0,"BRAG","I113",1
"227",210013692,2000,7,0,-1,"A",0,2,"JEFF","AR27",1
