"","band","captureyear","month","birthyear","actualage","agegroup","CP","BP","loc","station","freq"
"1",723,1995,6,0,-1,"A",NA,NA,"CONG","CONG",1
"2",1247,1996,8,0,-1,"A",0,0,"SWIF","EALE",1
"3",1911,1998,5,0,-1,"A",0,4,"HOOD","ENGI",1
"4",1919,1998,6,0,-1,"A",NA,NA,"SWIF","EALE",1
"5",1920,1998,6,0,-1,"A",NA,NA,"SWIF","EALE",1
"6",5063,2004,6,0,-1,"A",NA,NA,"SWIF","EALE",1
"7",5888,2005,5,0,-1,"A",NA,NA,"WASS","WASS",1
"8",5960,2004,6,0,-1,"A",2,0,"LDWF","SHW1",1
"9",5963,2004,5,0,-1,"A",0,5,"LDWF","SHW2",1
"10",5998,2005,5,0,-1,"A",0,3,"LDWF","SHW2",1
"11",6012,2006,5,0,-1,"A",NA,NA,"LDWF","GSL1",1
"12",6013,2006,5,0,-1,"A",NA,NA,"LDWF","SHW2",1
"13",6182,2008,7,2008,0,"J",0,0,"SWIF","WCLO",1
"14",6289,2008,6,0,-1,"A",NA,NA,"LDWF","SHW2",1
"15",6580,2009,6,0,-1,"A",NA,NA,"LDWF","NAT1",1
"16",6586,2010,7,2010,0,"J",NA,NA,"LDWF","GSL2",1
"17",94099963,1994,7,0,-1,"A",NA,4,"CONG","CONG",1
"18",94099965,1994,7,0,-1,"A",NA,4,"CONG","CONG",1
"19",94099966,1994,7,1994,0,"J",NA,NA,"CONG","CONG",1
"20",94099968,1994,7,1994,0,"J",0,0,"CONG","CONG",1
"21",94099969,1994,7,1994,0,"J",0,0,"CONG","CONG",1
"22",112068928,2003,6,0,-1,"A",1,0,"LAHO","LAUR",1
"23",131025007,1994,5,0,-1,"A",0,1,"FTSL","GEHI",1
"24",131025014,1994,6,0,-1,"A",0,3,"FTSL","GEHI",1
"25",131025016,1994,6,0,-1,"A",1,1,"FTSL","GEHI",1
"26",131025016,1994,8,0,-1,"A",0,4,"FTSL","GEHI",1
"27",131025017,1994,6,0,-1,"A",0,1,"FTSL","GEHI",1
"28",142055162,2008,7,0,-1,"A",0,1,"DIVI","BEAR",1
"29",153081160,1998,8,1998,0,"J",0,0,"BUCK","FTTI",1
"30",154038722,1997,5,0,-1,"A",1,0,"HOPE","FL--",1
"31",155006851,1995,5,0,-1,"A",0,0,"CONG","CONG",1
"32",155006851,1996,5,0,-1,"A",2,NA,"CONG","CONG",1
"33",155006851,1997,6,0,-1,"A",0,0,"CONG","CONG",1
"34",155006851,1998,6,0,-1,"A",2,NA,"CONG","CONG",1
"35",155006851,1998,7,0,-1,"A",0,0,"CONG","CONG",1
"36",155006895,1995,6,0,-1,"A",0,0,"CONG","CONG",1
"37",165020006,1998,6,0,-1,"A",0,3,"DIVI","BEAR",1
"38",165020009,1998,6,0,-1,"A",2,0,"DIVI","BEAR",1
"39",165020009,2000,6,0,-1,"A",NA,NA,"DIVI","BEAR",1
"40",165020009,2000,6,0,-1,"A",2,0,"DIVI","BEAR",1
"41",165020009,2002,7,0,-1,"A",1,0,"DIVI","BEAR",1
"42",165020010,1998,6,0,-1,"A",0,3,"DIVI","BEAR",1
"43",165020023,1999,6,0,-1,"A",2,0,"DIVI","BEAR",1
"44",165020024,1999,6,0,-1,"A",0,3,"DIVI","BEAR",1
"45",165020027,1999,6,0,-1,"A",1,0,"DIVI","BEAR",1
"46",165020028,1999,6,0,-1,"A",0,2,"DIVI","BEAR",1
"47",165020035,2000,6,0,-1,"A",NA,NA,"DIVI","BEAR",1
"48",165020035,2000,6,0,-1,"A",2,0,"DIVI","BEAR",1
"49",165020036,2000,6,0,-1,"A",0,2,"DIVI","BEAR",1
"50",165020036,2003,5,0,-1,"A",0,2,"DIVI","BEAR",1
"51",165020061,2002,6,0,-1,"A",0,5,"DIVI","BEAR",1
"52",165020069,2002,7,0,-1,"A",0,3,"DIVI","BEAR",1
"53",165020069,2002,7,0,-1,"A",0,4,"DIVI","BEAR",1
"54",165020076,2002,7,2002,0,"J",0,0,"DIVI","BEAR",1
"55",165020077,2002,7,0,-1,"A",0,4,"DIVI","BEAR",1
"56",165020077,2003,5,0,-1,"A",0,0,"DIVI","BEAR",1
"57",165020077,2004,7,0,-1,"A",0,4,"DIVI","BEAR",1
"58",165020096,2003,6,0,-1,"A",0,4,"DIVI","BEAR",1
"59",165020099,2003,7,0,-1,"A",0,3,"DIVI","BEAR",1
"60",173050090,2004,7,0,-1,"A",0,3,"DIVI","BEAR",1
"61",173050098,2005,6,0,-1,"A",0,2,"DIVI","BEAR",1
"62",174066246,1999,7,1999,0,"J",0,0,"BUCK","FTTI",1
"63",174066247,1999,8,1999,0,"J",0,0,"BUCK","BUHO",1
"64",174066252,1999,9,1999,0,"J",NA,NA,"BUCK","FTTI",1
"65",174066383,2000,6,0,-1,"A",0,0,"BUCK","FTTI",1
"66",174066384,2000,6,0,-1,"A",0,4,"BUCK","FTTI",1
"67",183047567,1998,5,0,-1,"A",2,NA,"HOPE","FL--",1
"68",183047567,1998,7,0,-1,"A",NA,0,"HOPE","FL--",1
"69",183181576,2005,6,2005,0,"J",0,0,"FTSL","WCCR",1
"70",185013302,2000,5,0,-1,"A",0,3,"WASS","WASS",1
"71",185013302,2000,8,0,-1,"A",0,5,"WASS","WASS",1
"72",185013318,2000,7,2000,0,"J",0,0,"WASS","WASS",1
"73",185013333,2001,5,0,-1,"A",0,3,"WASS","WASS",1
"74",185013333,2001,6,0,-1,"A",0,3,"WASS","WASS",1
"75",185013335,2001,6,0,-1,"A",2,0,"WASS","WASS",1
"76",185013339,2001,7,2001,0,"J",0,0,"WASS","WASS",1
"77",185013343,2001,7,2001,0,"J",0,0,"WASS","WASS",1
"78",185013343,2001,8,2001,0,"J",0,0,"WASS","WASS",1
"79",185013345,2001,7,2001,0,"J",0,0,"WASS","WASS",1
"80",185013346,2002,5,0,-1,"A",1,0,"WASS","WASS",1
"81",185013346,2002,5,0,-1,"A",2,0,"WASS","WASS",1
"82",185013347,2002,5,0,-1,"A",2,0,"WASS","WASS",1
"83",185013354,2002,5,0,-1,"A",0,3,"WASS","WASS",1
"84",185013356,2002,6,2002,0,"J",0,0,"WASS","WASS",1
"85",185013358,2002,7,2002,0,"J",0,0,"WASS","WASS",1
"86",185013360,2002,7,2002,0,"J",0,0,"WASS","WASS",1
"87",185013362,2002,7,2002,0,"J",0,0,"WASS","WASS",1
"88",185013363,2002,7,2002,0,"J",0,0,"WASS","WASS",1
"89",185013366,2002,7,2002,0,"J",0,0,"WASS","WASS",1
"90",185013367,2002,7,0,-1,"A",2,0,"WASS","WASS",1
"91",185013368,2002,7,0,-1,"A",2,0,"WASS","WASS",1
"92",185013369,2002,7,0,-1,"A",0,3,"WASS","WASS",1
"93",185013373,2002,8,2002,0,"J",0,0,"WASS","WASS",1
"94",185013382,2003,5,2003,0,"J",0,0,"WASS","WASS",1
"95",185013386,2003,5,0,-1,"A",3,0,"WASS","WASS",1
"96",185013387,2003,6,2003,0,"J",0,0,"WASS","WASS",1
"97",185013388,2003,6,2003,0,"J",0,0,"WASS","WASS",1
"98",185013389,2003,6,0,-1,"A",3,0,"WASS","WASS",1
"99",185013389,2005,5,0,-1,"A",2,NA,"WASS","WASS",1
"100",185013390,2003,6,0,-1,"A",0,3,"WASS","WASS",1
"101",185013391,2003,7,2003,0,"J",0,0,"WASS","WASS",1
"102",185013393,2003,7,0,-1,"A",2,0,"WASS","WASS",1
"103",185013393,2004,6,0,-1,"A",2,NA,"WASS","WASS",1
"104",185013393,2004,6,0,-1,"A",3,NA,"WASS","WASS",1
"105",185013393,2005,5,0,-1,"A",2,NA,"WASS","WASS",1
"106",185013394,2003,7,2003,0,"J",0,0,"WASS","WASS",1
"107",185013399,2004,5,0,-1,"A",NA,3,"WASS","WASS",1
"108",185013399,2004,5,0,-1,"A",NA,4,"WASS","WASS",1
"109",185013400,2004,5,0,-1,"A",NA,3,"WASS","WASS",1
"110",185013483,1999,5,0,-1,"A",2,NA,"WASS","WASS",1
"111",185013483,2000,5,0,-1,"A",2,0,"WASS","WASS",1
"112",185013483,2000,6,0,-1,"A",2,0,"WASS","WASS",1
"113",185013483,2000,7,0,-1,"A",1,0,"WASS","WASS",1
"114",185013483,2001,6,0,-1,"A",2,0,"WASS","WASS",1
"115",185013491,1999,6,0,-1,"A",2,0,"WASS","WASS",1
"116",185013493,1999,6,0,-1,"A",0,3,"WASS","WASS",1
"117",185013495,1999,6,0,-1,"A",NA,3,"WASS","WASS",1
"118",185013496,1999,6,0,-1,"A",2,0,"WASS","WASS",1
"119",185013497,1999,7,1999,0,"J",0,0,"WASS","WASS",1
"120",185013498,1999,7,1999,0,"J",0,0,"WASS","WASS",1
"121",185013503,2004,5,0,-1,"A",2,NA,"WASS","WASS",1
"122",185013504,2004,5,0,-1,"A",2,NA,"WASS","WASS",1
"123",185013505,2004,5,0,-1,"A",3,NA,"WASS","WASS",1
"124",185013511,2004,5,0,-1,"A",3,NA,"WASS","WASS",1
"125",185013516,2004,5,0,-1,"A",NA,3,"WASS","WASS",1
"126",185013517,2004,6,0,-1,"A",2,NA,"WASS","WASS",1
"127",185013520,2004,6,0,-1,"A",3,NA,"WASS","WASS",1
"128",185013520,2004,7,0,-1,"A",3,NA,"WASS","WASS",1
"129",185013520,2006,6,0,-1,"A",2,0,"WASS","WASS",1
"130",185013520,2006,7,0,-1,"A",3,NA,"WASS","WASS",1
"131",185013521,2004,6,2004,0,"J",NA,NA,"WASS","WASS",1
"132",185013522,2004,6,2004,0,"J",NA,NA,"WASS","WASS",1
"133",185013523,2004,6,0,-1,"A",2,NA,"WASS","WASS",1
"134",185013527,2004,6,2004,0,"J",NA,NA,"WASS","WASS",1
"135",185013527,2004,7,2004,0,"J",NA,NA,"WASS","WASS",1
"136",185013528,2004,6,0,-1,"A",NA,3,"WASS","WASS",1
"137",185013528,2005,5,0,-1,"A",NA,3,"WASS","WASS",1
"138",185013529,2004,6,0,-1,"A",NA,3,"WASS","WASS",1
"139",185013530,2004,6,0,-1,"A",3,NA,"WASS","WASS",1
"140",185013530,2004,7,0,-1,"A",2,NA,"WASS","WASS",1
"141",185013534,2004,7,2004,0,"J",NA,NA,"WASS","WASS",1
"142",185013535,2004,7,0,-1,"A",2,NA,"WASS","WASS",1
"143",185013536,2004,7,0,-1,"A",NA,4,"WASS","WASS",1
"144",185013537,2004,7,2004,0,"J",NA,NA,"WASS","WASS",1
"145",185013539,2004,8,2004,0,"J",NA,NA,"WASS","WASS",1
"146",185013550,2005,5,0,-1,"A",NA,2,"WASS","WASS",1
"147",185013553,2005,7,0,-1,"A",3,NA,"WASS","WASS",1
"148",185013563,2006,6,0,-1,"A",3,NA,"WASS","WASS",1
"149",185013564,2006,6,2006,0,"J",NA,NA,"WASS","WASS",1
"150",185013564,2006,7,2006,0,"J",NA,NA,"WASS","WASS",1
"151",185013566,2006,6,2006,0,"J",NA,NA,"WASS","WASS",1
"152",185013567,2006,6,0,-1,"A",3,NA,"WASS","WASS",1
"153",185013567,2008,5,0,-1,"A",2,NA,"WASS","WASS",1
"154",185013568,2006,6,2006,0,"J",NA,NA,"WASS","WASS",1
"155",185013569,2006,7,0,-1,"A",NA,3,"WASS","WASS",1
"156",185013571,2006,7,2006,0,"J",NA,NA,"WASS","WASS",1
"157",185013572,2006,7,2006,0,"J",NA,NA,"WASS","WASS",1
"158",185013573,2006,7,2006,0,"J",NA,NA,"WASS","WASS",1
"159",185013573,2007,6,2006,1,"A",3,NA,"WASS","WASS",1
"160",185013575,2006,7,2006,0,"J",NA,NA,"WASS","WASS",1
"161",185013577,2007,5,0,-1,"A",NA,3,"WASS","WASS",1
"162",185013578,2007,5,0,-1,"A",NA,3,"WASS","WASS",1
"163",185013578,2007,6,0,-1,"A",NA,3,"WASS","WASS",1
"164",185013578,2007,7,0,-1,"A",1,NA,"WASS","WASS",1
"165",185013580,2007,5,0,-1,"A",3,NA,"WASS","WASS",1
"166",185013580,2007,6,0,-1,"A",3,NA,"WASS","WASS",1
"167",185013581,2007,5,0,-1,"A",3,NA,"WASS","WASS",1
"168",185013581,2007,7,0,-1,"A",2,NA,"WASS","WASS",1
"169",185013582,2007,5,0,-1,"A",3,NA,"WASS","WASS",1
"170",185013587,2007,5,0,-1,"A",NA,4,"WASS","WASS",1
"171",185013588,2007,5,0,-1,"A",NA,4,"WASS","WASS",1
"172",185013589,2007,6,2007,0,"J",NA,NA,"WASS","WASS",1
"173",185013590,2007,6,0,-1,"A",NA,2,"WASS","WASS",1
"174",185013592,2007,6,2007,0,"J",NA,NA,"WASS","WASS",1
"175",185013593,2007,6,0,-1,"A",3,NA,"WASS","WASS",1
"176",185013594,2007,7,2007,0,"J",NA,NA,"WASS","WASS",1
"177",185013597,2008,5,0,-1,"A",2,NA,"WASS","WASS",1
"178",185013600,2008,5,0,-1,"A",2,NA,"WASS","WASS",1
"179",185013612,2008,7,0,-1,"A",NA,5,"WASS","WASS",1
"180",185122826,2011,6,0,-1,"A",0,0,"CRAN","EABO",1
"181",185132904,2007,5,0,-1,"A",2,0,"SWIF","SAJU",1
"182",185176663,2006,5,0,-1,"A",1,2,"LDWF","NAT1",1
"183",185176663,2009,5,0,-1,"A",0,1,"LDWF","NAT1",1
"184",185176679,2006,5,0,-1,"A",0,3,"LDWF","NAT1",1
"185",185176680,2006,5,0,-1,"A",1,0,"LDWF","NAT1",1
"186",185176693,2006,5,0,-1,"A",0,2,"LDWF","SHW1",1
"187",185176694,2006,5,0,-1,"A",0,1,"LDWF","SHW1",1
"188",185176699,2006,5,0,-1,"A",0,0,"LDWF","SHW1",1
"189",185176699,2006,5,0,-1,"A",1,1,"LDWF","SHW1",1
"190",185176699,2006,7,0,-1,"A",0,0,"LDWF","SHW1",1
"191",185176700,2006,5,0,-1,"A",0,1,"LDWF","SHW1",1
"192",185176700,2006,5,0,-1,"A",1,0,"LDWF","SHW1",1
"193",185176700,2006,6,0,-1,"A",1,1,"LDWF","SHW1",1
"194",185176700,2006,7,0,-1,"A",0,0,"LDWF","SHW1",1
"195",185176700,2007,5,0,-1,"A",2,0,"LDWF","SHW1",1
"196",185176700,2008,5,0,-1,"A",2,0,"LDWF","SHW1",1
"197",185176700,2008,6,0,-1,"A",1,0,"LDWF","SHW1",1
"198",185176700,2008,6,0,-1,"A",2,0,"LDWF","SHW1",1
"199",187027173,1999,5,0,-1,"A",1,NA,"HOPE","FL--",1
"200",187027181,1999,6,0,-1,"A",2,1,"HOPE","FL--",1
"201",188180571,2004,7,0,-1,"A",0,5,"LDWF","SHW2",1
"202",189019518,2004,5,0,-1,"A",0,4,"FTSL","GEHI",1
"203",189019522,2004,5,0,-1,"A",0,0,"FTSL","GEHI",1
"204",189019531,2004,5,0,-1,"A",1,2,"FTSL","WCCR",1
"205",189019532,2004,5,0,-1,"A",1,0,"FTSL","WCCR",1
"206",189019532,2004,6,0,-1,"A",0,0,"FTSL","WCCR",1
"207",189019532,2005,7,0,-1,"A",0,0,"FTSL","WCCR",1
"208",189019532,2007,7,0,-1,"A",0,0,"FTSL","WCCR",1
"209",189019533,2004,6,0,-1,"A",1,1,"FTSL","GEHI",1
"210",189019533,2005,5,0,-1,"A",0,0,"FTSL","GEHI",1
"211",189019542,2004,6,0,-1,"A",0,3,"FTSL","WCCR",1
"212",189019543,2004,6,2004,0,"J",0,0,"FTSL","WCCR",1
"213",189019545,2004,6,0,-1,"A",0,0,"FTSL","WCCR",1
"214",189019550,2004,6,0,-1,"A",NA,NA,"FTSL","WCCR",1
"215",189019550,2004,6,0,-1,"A",1,0,"FTSL","WCCR",1
"216",189019551,2004,6,0,-1,"A",0,1,"FTSL","WCCR",1
"217",189019552,2004,6,2004,0,"J",0,0,"FTSL","WCCR",1
"218",189019553,2004,6,2004,0,"J",0,0,"FTSL","WCCR",1
"219",189019554,2004,6,0,-1,"A",0,0,"FTSL","WCCR",1
"220",189019555,2004,6,0,-1,"A",1,0,"FTSL","GEHI",1
"221",189019556,2004,6,0,-1,"A",1,3,"FTSL","GEHI",1
"222",189019557,2004,6,0,-1,"A",0,4,"FTSL","GEHI",1
"223",189019557,2005,5,0,-1,"A",0,3,"FTSL","GEHI",1
"224",189019558,2004,7,2004,0,"J",0,0,"FTSL","WCCR",1
"225",189019559,2004,7,0,-1,"A",1,0,"FTSL","WCCR",1
"226",189019562,2004,7,0,-1,"A",0,4,"FTSL","WCCR",1
"227",189019563,2004,7,2004,0,"J",0,0,"FTSL","WCCR",1
"228",189019563,2008,7,2004,4,"A",0,0,"FTSL","WCCR",1
"229",189019565,2004,7,0,-1,"A",0,4,"FTSL","WCCR",1
"230",189019570,2005,7,2005,0,"J",0,1,"FTSL","WCCR",1
"231",189019576,2005,7,0,-1,"A",0,4,"FTSL","WCCR",1
"232",189019581,2006,7,0,-1,"A",0,4,"FTSL","WCCR",1
"233",189019582,2006,5,0,-1,"A",1,0,"FTSL","WCCR",1
"234",189019585,2006,5,0,-1,"A",0,2,"FTSL","WCCR",1
"235",189019588,2006,6,0,-1,"A",1,3,"FTSL","WCCR",1
"236",189019590,2006,6,2006,0,"J",NA,NA,"FTSL","WCCR",1
"237",189019592,2006,6,0,-1,"A",1,2,"FTSL","WCCR",1
"238",189019592,2006,7,0,-1,"A",0,3,"FTSL","WCCR",1
"239",189019594,2006,6,0,-1,"A",0,0,"FTSL","WCCR",1
"240",189019599,2004,6,0,-1,"A",0,3,"FTSL","WCCR",1
"241",189027768,2005,7,0,-1,"A",NA,NA,"FTSL","WCCR",1
"242",189027768,2005,7,0,-1,"A",0,3,"FTSL","WCCR",1
"243",189045140,1995,5,0,-1,"A",0,0,"HOPE","FL--",1
"244",189045140,1995,7,0,-1,"A",2,1,"HOPE","FL--",1
"245",189045216,1994,6,0,-1,"A",NA,3,"HOPE","FL--",1
"246",189045229,1994,6,0,-1,"A",3,NA,"HOPE","FL--",1
"247",191006002,1998,6,0,-1,"A",1,0,"CRAN","SULP",1
"248",191006002,1998,6,0,-1,"A",2,0,"CRAN","SULP",1
"249",191006002,1998,7,0,-1,"A",1,0,"CRAN","SULP",1
"250",191006003,1998,6,0,-1,"A",0,2,"CRAN","SULP",1
"251",191006017,1998,6,0,-1,"A",0,3,"CRAN","WICE",1
"252",191006018,1998,6,0,-1,"A",0,4,"CRAN","WICE",1
"253",191006018,1998,7,0,-1,"A",0,3,"CRAN","WICE",1
"254",191006019,1998,6,0,-1,"A",0,0,"CRAN","WICE",1
"255",191006019,1999,7,0,-1,"A",0,0,"CRAN","WICE",1
"256",191006019,1999,8,0,-1,"A",0,0,"CRAN","WICE",1
"257",191006019,2000,6,0,-1,"A",0,0,"CRAN","WICE",1
"258",191006019,2000,7,0,-1,"A",0,0,"CRAN","WICE",1
"259",191006019,2000,7,0,-1,"A",2,0,"CRAN","WICE",1
"260",191006019,2001,7,0,-1,"A",0,0,"CRAN","WICE",1
"261",191006019,2001,8,0,-1,"A",0,0,"CRAN","WICE",1
"262",191006019,2004,6,0,-1,"A",1,0,"CRAN","WICE",1
"263",191006021,1998,6,0,-1,"A",0,3,"CRAN","WICE",1
"264",191006021,1998,7,0,-1,"A",0,2,"CRAN","WICE",1
"265",191006021,1999,6,0,-1,"A",0,1,"CRAN","WICE",1
"266",191006021,1999,6,0,-1,"A",0,3,"CRAN","WICE",1
"267",191006029,1998,6,0,-1,"A",0,0,"CRAN","SULP",1
"268",191006030,1998,6,0,-1,"A",0,3,"CRAN","SULP",1
"269",191006031,1998,6,0,-1,"A",0,0,"CRAN","SULP",1
"270",191006031,1998,6,0,-1,"A",0,4,"CRAN","SULP",1
"271",191006031,1998,7,0,-1,"A",0,1,"CRAN","SULP",1
"272",191006031,2002,6,0,-1,"A",0,1,"CRAN","SULP",1
"273",191006034,1998,6,0,-1,"A",0,2,"CRAN","FIRS",1
"274",191006037,1998,6,0,-1,"A",0,2,"CRAN","EABO",1
"275",191006037,1999,5,0,-1,"A",NA,NA,"CRAN","EABO",1
"276",191006037,1999,5,0,-1,"A",NA,1,"CRAN","EABO",1
"277",191006038,1998,6,0,-1,"A",1,0,"CRAN","EABO",1
"278",191006038,1998,7,0,-1,"A",0,0,"CRAN","EABO",1
"279",191006039,1998,6,0,-1,"A",0,2,"CRAN","EABO",1
"280",191006045,1998,6,0,-1,"A",2,0,"CRAN","SULP",1
"281",191006050,1998,6,0,-1,"A",0,0,"CRAN","EABO",1
"282",191006051,1998,6,0,-1,"A",0,0,"CRAN","EABO",1
"283",191006051,1999,5,0,-1,"A",0,0,"CRAN","EABO",1
"284",191006056,1998,6,0,-1,"A",3,0,"CRAN","EABO",1
"285",191006057,1998,6,0,-1,"A",NA,NA,"CRAN","EABO",1
"286",191006057,1999,5,0,-1,"A",NA,NA,"CRAN","EABO",1
"287",191006059,1998,7,0,-1,"A",0,0,"CRAN","SULP",1
"288",191006060,1998,7,1998,0,"J",0,0,"CRAN","SULP",1
"289",191006069,1998,7,0,-1,"A",0,0,"CRAN","SULP",1
"290",191006070,1998,7,0,-1,"A",0,0,"CRAN","SULP",1
"291",191006077,1998,7,0,-1,"A",2,0,"CRAN","AR14",1
"292",191006079,1998,7,0,-1,"A",0,0,"CRAN","SULP",1
"293",191006079,1999,6,0,-1,"A",0,0,"CRAN","SULP",1
"294",191006079,1999,7,0,-1,"A",0,0,"CRAN","SULP",1
"295",191006079,1999,8,0,-1,"A",0,0,"CRAN","SULP",1
"296",191006080,1998,7,0,-1,"A",0,0,"CRAN","SULP",1
"297",191006094,1998,8,0,-1,"A",0,0,"CRAN","EABO",1
"298",191006095,1998,8,0,-1,"A",0,0,"CRAN","EABO",1
"299",191006096,1998,8,0,-1,"A",1,0,"CRAN","WICE",1
"300",191006097,1998,8,1998,0,"J",0,0,"CRAN","WICE",1
"301",191006101,1999,5,0,-1,"A",NA,1,"CRAN","SULP",1
"302",191006101,1999,5,0,-1,"A",0,4,"CRAN","SULP",1
"303",191006101,1999,6,0,-1,"A",0,3,"CRAN","SULP",1
"304",191006101,1999,7,0,-1,"A",0,4,"CRAN","SULP",1
"305",191006103,1999,5,0,-1,"A",0,0,"CRAN","SULP",1
"306",191006110,1999,5,0,-1,"A",0,0,"CRAN","EABO",1
"307",191006112,1999,5,0,-1,"A",0,0,"CRAN","EABO",1
"308",191006128,1999,6,0,-1,"A",0,0,"CRAN","FIRS",1
"309",191006128,1999,7,0,-1,"A",0,0,"CRAN","FIRS",1
"310",191006141,1999,6,0,-1,"A",0,1,"CRAN","WICE",1
"311",191006141,1999,6,0,-1,"A",0,4,"CRAN","WICE",1
"312",191006142,1999,6,0,-1,"A",0,1,"CRAN","WICE",1
"313",191006147,1999,6,0,-1,"A",0,2,"CRAN","EABO",1
"314",191006151,1999,6,0,-1,"A",0,2,"CRAN","SULP",1
"315",191006151,1999,7,0,-1,"A",0,3,"CRAN","SULP",1
"316",191006153,1999,6,0,-1,"A",0,0,"CRAN","SULP",1
"317",191006155,1999,6,0,-1,"A",0,0,"CRAN","SEED",1
"318",191006156,1999,6,0,-1,"A",0,4,"CRAN","WICE",1
"319",191006156,1999,7,0,-1,"A",0,3,"CRAN","WICE",1
"320",191006167,1999,6,0,-1,"A",0,0,"CRAN","EABO",1
"321",191006168,1999,6,0,-1,"A",0,0,"CRAN","EABO",1
"322",191006169,1999,6,0,-1,"A",0,4,"CRAN","EABO",1
"323",191006170,1999,6,0,-1,"A",0,0,"CRAN","EABO",1
"324",191006170,1999,7,0,-1,"A",0,0,"CRAN","EABO",1
"325",191006171,1999,6,0,-1,"A",0,3,"CRAN","EABO",1
"326",191006171,1999,6,0,-1,"A",0,4,"CRAN","EABO",1
"327",191006173,1999,6,0,-1,"A",2,0,"CRAN","SULP",1
"328",191006176,1999,6,0,-1,"A",0,2,"CRAN","SULP",1
"329",191006177,1999,6,0,-1,"A",0,0,"CRAN","SULP",1
"330",191006196,1999,6,0,-1,"A",0,0,"CRAN","EABO",1
"331",192134999,2012,6,0,-1,"A",0,4,"LDWF","SHW2",1
"332",194019508,1994,5,0,-1,"A",1,NA,"CONG","CONG",1
"333",194019508,1995,6,0,-1,"A",0,0,"CONG","CONG",1
"334",194019508,1996,5,0,-1,"A",NA,NA,"CONG","CONG",1
"335",194019508,1996,6,0,-1,"A",0,0,"CONG","CONG",1
"336",194019509,1994,5,0,-1,"A",NA,2,"CONG","CONG",1
"337",194019509,1994,7,0,-1,"A",NA,4,"CONG","CONG",1
"338",194019528,1994,5,0,-1,"A",0,0,"CONG","CONG",1
"339",194019528,1994,5,0,-1,"A",1,NA,"CONG","CONG",1
"340",194019528,1995,5,0,-1,"A",2,0,"CONG","CONG",1
"341",194019528,1995,6,0,-1,"A",0,0,"CONG","CONG",1
"342",194019528,1995,7,0,-1,"A",0,4,"CONG","CONG",1
"343",194019534,1994,5,0,-1,"A",3,NA,"CONG","CONG",1
"344",194019545,1994,6,0,-1,"A",NA,NA,"CONG","CONG",1
"345",194019551,1994,6,1994,0,"J",NA,NA,"CONG","CONG",1
"346",194019553,1994,6,1994,0,"J",NA,NA,"CONG","CONG",1
"347",194019554,1994,6,0,-1,"A",NA,3,"CONG","CONG",1
"348",194019557,1994,6,1994,0,"J",NA,NA,"CONG","CONG",1
"349",194019558,1994,6,0,-1,"A",NA,2,"CONG","CONG",1
"350",194019562,1995,5,0,-1,"A",0,0,"CONG","CONG",1
"351",194019563,1995,5,0,-1,"A",0,2,"CONG","CONG",1
"352",194019567,1995,5,0,-1,"A",0,3,"CONG","CONG",1
"353",194019568,1995,5,0,-1,"A",0,0,"CONG","CONG",1
"354",194019568,1995,5,0,-1,"A",2,0,"CONG","CONG",1
"355",194019570,1995,5,0,-1,"A",0,3,"CONG","CONG",1
"356",194019571,1995,5,0,-1,"A",0,4,"CONG","CONG",1
"357",194019572,1995,5,0,-1,"A",0,4,"CONG","CONG",1
"358",194019573,1995,5,0,-1,"A",0,0,"CONG","CONG",1
"359",194019573,1995,7,0,-1,"A",0,0,"CONG","CONG",1
"360",194019580,1995,6,0,-1,"A",0,0,"CONG","CONG",1
"361",194019585,1995,6,0,-1,"A",0,0,"CONG","CONG",1
"362",194019586,1995,6,0,-1,"A",1,0,"CONG","CONG",1
"363",194019587,1995,6,1995,0,"J",0,0,"CONG","CONG",1
"364",194019588,1995,6,1995,0,"J",0,0,"CONG","CONG",1
"365",196014043,1994,6,0,-1,"A",NA,NA,"HOPE","FL--",1
"366",196014043,1994,6,0,-1,"A",0,0,"HOPE","FL--",1
"367",196014043,1994,6,0,-1,"A",2,NA,"HOPE","FL--",1
"368",196014043,1995,6,0,-1,"A",2,0,"HOPE","FL--",1
"369",196014043,1996,6,0,-1,"A",1,1,"HOPE","FL--",1
"370",196014058,1994,6,0,-1,"A",0,3,"HOPE","FL--",1
"371",196014058,1996,6,0,-1,"A",NA,3,"HOPE","FL--",1
"372",196014058,1997,6,0,-1,"A",NA,3,"HOPE","FL--",1
"373",196014065,1994,6,1994,0,"J",NA,NA,"HOPE","FL--",1
"374",196014066,1994,6,1994,0,"J",NA,NA,"HOPE","FL--",1
"375",196014087,1994,7,0,-1,"A",2,NA,"HOPE","FL--",1
"376",196014389,1995,5,0,-1,"A",2,0,"HOPE","FL--",1
"377",196014404,1995,7,1995,0,"J",0,0,"HOPE","FL--",1
"378",196014405,1995,7,1995,0,"J",0,0,"HOPE","FL--",1
"379",196014407,1995,7,1995,0,"J",0,0,"HOPE","FL--",1
"380",196014408,1995,7,1995,0,"J",0,0,"HOPE","FL--",1
"381",196014432,1995,7,1995,0,"J",0,0,"HOPE","FL--",1
"382",196014434,1995,7,0,-1,"A",0,3,"HOPE","FL--",1
"383",196014434,1996,6,0,-1,"A",NA,3,"HOPE","FL--",1
"384",196014471,1995,8,1995,0,"J",0,0,"HOPE","FL--",1
