"","band","captureyear","month","birthyear","actualage","agegroup","CP","BP","loc","station","freq"
"383",153158283,2000,6,0,-1,"A",1,0,"KNOX","DULA",1
"384",153158284,2000,6,0,-1,"A",0,1,"KNOX","DULA",1
"385",153161928,1999,6,0,-1,"A",3,0,"HOOD","VIRE",1
"386",153161958,1999,7,1999,0,"J",0,0,"HOOD","ENGI",1
"387",153161973,2000,6,0,-1,"A",0,4,"HOOD","VIRE",1
"388",157122140,1998,5,0,-1,"A",0,0,"HOOD","SHOR",1
"389",157122146,1998,5,0,-1,"A",2,0,"HOOD","TAYL",1
"390",157122147,1998,5,0,-1,"A",0,0,"HOOD","TAYL",1
"391",157122148,1998,5,0,-1,"A",0,0,"HOOD","TAYL",1
"392",157122160,1998,6,0,-1,"A",2,0,"HOOD","SHOR",1
"393",157122903,1996,5,0,-1,"A",2,0,"HOOD","TAYL",1
"394",157122905,1996,5,0,-1,"A",1,0,"HOOD","ENGI",1
"395",157122978,1997,7,0,-1,"A",0,4,"HOOD","TABR",1
"396",157177307,1997,5,0,-1,"A",0,0,"JEFF","AR64",1
"397",157177309,1997,5,0,-1,"A",2,0,"JEFF","AR64",1
"398",157177311,1997,5,0,-1,"A",0,0,"JEFF","AR64",1
"399",157177334,1997,5,0,-1,"A",0,2,"JEFF","AR64",1
"400",157177334,1997,6,0,-1,"A",0,2,"JEFF","AR64",1
"401",157177337,1997,6,0,-1,"A",1,0,"JEFF","AR31",1
"402",157177338,1997,6,0,-1,"A",0,0,"JEFF","AR31",1
"403",157177340,1997,6,0,-1,"A",0,0,"JEFF","AR64",1
"404",157177341,1997,6,0,-1,"A",0,3,"JEFF","AR64",1
"405",157177348,1997,6,0,-1,"A",0,4,"JEFF","AR64",1
"406",157177348,1999,6,0,-1,"A",0,4,"JEFF","AR64",1
"407",157177349,1997,6,0,-1,"A",1,0,"JEFF","AR64",1
"408",157177355,1997,7,0,-1,"A",NA,NA,"JEFF","AR31",1
"409",157177355,1997,7,0,-1,"A",0,4,"JEFF","AR31",1
"410",157177360,1997,7,1997,0,"J",0,0,"JEFF","AR64",1
"411",157177386,1998,5,0,-1,"A",3,0,"JEFF","AR64",1
"412",157177386,1999,6,0,-1,"A",3,0,"JEFF","AR64",1
"413",157177391,1998,6,0,-1,"A",0,4,"JEFF","AR64",1
"414",157177400,1998,6,0,-1,"A",0,4,"JEFF","AR64",1
"415",157177400,1998,7,0,-1,"A",0,4,"JEFF","AR64",1
"416",157177663,2001,6,0,-1,"A",NA,NA,"KNOX","DULA",1
"417",157177663,2001,6,0,-1,"A",0,4,"KNOX","DULA",1
"418",157177664,2001,6,0,-1,"A",0,1,"KNOX","DULA",1
"419",157177664,2002,6,0,-1,"A",0,2,"KNOX","DULA",1
"420",157177691,2001,6,0,-1,"A",3,0,"KNOX","CEDA",1
"421",157177699,2001,7,0,-1,"A",0,4,"KNOX","OHRI",1
"422",158120870,2000,6,0,-1,"A",NA,NA,"JEFF","AR31",1
"423",158120871,2000,6,0,-1,"A",NA,2,"JEFF","AR31",1
"424",158120874,2000,6,0,-1,"A",2,0,"JEFF","AR64",1
"425",158120874,2000,7,0,-1,"A",0,NA,"JEFF","AR64",1
"426",158120883,2000,6,0,-1,"A",0,3,"JEFF","AR54",1
"427",158120883,2000,7,0,-1,"A",0,3,"JEFF","AR54",1
"428",163139164,2004,5,0,-1,"A",3,0,"BRAG","I104",1
"429",163139847,2001,8,2001,0,"J",0,0,"CRAN","EABO",1
"430",164147410,2000,8,2000,0,"J",0,0,"HOLL","HOLL",1
"431",164147493,2001,8,2001,0,"J",0,0,"HOLL","HOLL",1
"432",164147494,2001,8,2001,0,"J",0,0,"HOLL","HOLL",1
"433",164148147,2001,5,0,-1,"A",NA,3,"FOXF","FOXF",1
"434",164148147,2001,5,0,-1,"A",NA,4,"FOXF","FOXF",1
"435",164148149,2001,5,0,-1,"A",NA,2,"FOXF","FOXF",1
"436",164148149,2001,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"437",164148149,2004,5,0,-1,"A",NA,3,"FOXF","FOXF",1
"438",164148149,2004,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"439",164148150,2001,5,0,-1,"A",NA,3,"FOXF","FOXF",1
"440",164148150,2001,7,0,-1,"A",NA,2,"FOXF","FOXF",1
"441",164148152,2001,5,0,-1,"A",1,NA,"FOXF","FOXF",1
"442",164148152,2001,7,0,-1,"A",1,NA,"FOXF","FOXF",1
"443",164148152,2002,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"444",164148152,2002,7,0,-1,"A",2,NA,"FOXF","FOXF",1
"445",164148152,2003,5,0,-1,"A",1,NA,"FOXF","FOXF",1
"446",164148153,2001,5,0,-1,"A",0,NA,"FOXF","FOXF",1
"447",164148153,2001,6,0,-1,"A",NA,NA,"FOXF","FOXF",1
"448",164148153,2001,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"449",164148153,2002,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"450",164148157,2001,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"451",164148158,2001,6,0,-1,"A",1,NA,"FOXF","FOXF",1
"452",164148158,2001,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"453",164148158,2002,7,0,-1,"A",2,NA,"FOXF","FOXF",1
"454",164148158,2003,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"455",164148158,2004,5,0,-1,"A",NA,NA,"FOXF","FOXF",1
"456",164148158,2004,7,0,-1,"A",2,NA,"FOXF","FOXF",1
"457",164148159,2001,6,0,-1,"A",NA,2,"FOXF","FOXF",1
"458",164148159,2002,5,0,-1,"A",NA,3,"FOXF","FOXF",1
"459",164148173,2001,7,0,-1,"A",NA,4,"FOXF","FOXF",1
"460",164148173,2001,8,0,-1,"A",NA,5,"FOXF","FOXF",1
"461",164148214,2001,6,0,-1,"A",0,1,"SPAL","SPAL",1
"462",164148236,2001,8,2001,0,"J",0,0,"SPAL","SPAL",1
"463",164148245,2002,5,0,-1,"A",2,0,"SPAL","SPAL",1
"464",164148245,2002,6,0,-1,"A",2,0,"SPAL","SPAL",1
"465",164148245,2003,6,0,-1,"A",3,0,"SPAL","SPAL",1
"466",164148259,2002,5,0,-1,"A",0,3,"SPAL","SPAL",1
"467",164148259,2002,7,0,-1,"A",0,4,"SPAL","SPAL",1
"468",164148261,2002,5,0,-1,"A",3,0,"SPAL","SPAL",1
"469",164148261,2005,7,0,-1,"A",1,0,"SPAL","SPAL",1
"470",164148261,2006,5,0,-1,"A",2,0,"SPAL","SPAL",1
"471",164148262,2002,5,0,-1,"A",0,0,"SPAL","SPAL",1
"472",164148269,2002,6,0,-1,"A",0,4,"SPAL","SPAL",1
"473",164148272,2002,7,2002,0,"J",0,0,"SPAL","SPAL",1
"474",164148278,2002,8,2002,0,"J",0,0,"SPAL","SPAL",1
"475",171100629,2001,6,0,-1,"A",0,0,"TRAC","HOFF",1
"476",171100633,2001,7,0,-1,"A",2,0,"TRAC","HOFF",1
"477",171140395,2004,6,0,-1,"A",0,1,"CRAN","SULP",1
"478",171140395,2005,7,0,-1,"A",0,4,"CRAN","SULP",1
"479",171140398,2004,6,0,-1,"A",2,0,"CRAN","EABO",1
"480",171140514,2000,5,0,-1,"A",1,0,"HOOD","VIRE",1
"481",171140586,2001,6,0,-1,"A",0,2,"HOOD","ENGI",1
"482",172145574,2001,7,0,-1,"A",NA,4,"CONG","CONG",1
"483",175124114,2002,5,0,-1,"A",0,3,"JEFF","AR64",1
"484",175124132,2002,6,0,-1,"A",0,3,"JEFF","AR31",1
"485",175124142,2002,6,0,-1,"A",0,2,"JEFF","AR64",1
"486",175168247,2012,6,0,-1,"A",1,0,"CRAN","EABO",1
"487",175168252,2012,6,0,-1,"A",3,0,"CRAN","EABO",1
"488",175168706,2002,6,0,-1,"A",2,0,"KNOX","DULA",1
"489",175168706,2002,7,0,-1,"A",2,0,"KNOX","DULA",1
"490",175168716,2002,6,0,-1,"A",0,0,"KNOX","CEDA",1
"491",175168716,2004,6,0,-1,"A",2,0,"KNOX","CEDA",1
"492",175168723,2002,7,0,-1,"A",0,1,"KNOX","OHRI",1
"493",175168809,2012,7,0,-1,"A",3,0,"CRAN","AR14",1
"494",176107204,2001,5,0,-1,"A",2,0,"KNOX","DULA",1
"495",176107205,2001,7,0,-1,"A",0,3,"KNOX","DULA",1
"496",176107243,2002,6,0,-1,"A",0,2,"KNOX","LDLA",1
"497",176107513,2001,6,0,-1,"A",3,0,"JEFF","AR31",1
"498",176107520,2001,6,0,-1,"A",2,0,"JEFF","AR64",1
"499",176107520,2002,6,0,-1,"A",2,0,"JEFF","AR64",1
"500",176107531,2001,7,0,-1,"A",2,0,"JEFF","AR64",1
"501",176107534,2001,7,0,-1,"A",2,0,"JEFF","AR31",1
"502",176107537,2001,7,0,-1,"A",0,3,"JEFF","AR31",1
"503",176107544,2001,7,2001,0,"J",0,0,"JEFF","AR64",1
"504",176107553,2002,5,0,-1,"A",1,0,"JEFF","AR31",1
"505",176107556,2002,5,0,-1,"A",0,0,"JEFF","AR64",1
"506",176107567,2002,6,0,-1,"A",0,2,"JEFF","AR64",1
"507",176107579,2002,6,0,-1,"A",1,0,"JEFF","AR64",1
"508",176107589,2002,6,0,-1,"A",0,1,"JEFF","AR31",1
"509",176107589,2002,7,0,-1,"A",0,4,"JEFF","AR31",1
"510",176107590,2002,6,0,-1,"A",2,0,"JEFF","AR31",1
"511",176107590,2002,7,0,-1,"A",3,0,"JEFF","AR31",1
"512",176107590,2004,6,0,-1,"A",1,0,"JEFF","AR31",1
"513",176107590,2006,6,0,-1,"A",3,0,"JEFF","AR31",1
"514",176107621,2002,6,0,-1,"A",0,2,"CRAN","WICE",1
"515",176107671,2002,8,2002,0,"J",0,0,"CRAN","WICE",1
"516",176119303,2011,5,0,-1,"A",2,0,"MUIS","JOKU",1
"517",176119305,2011,5,0,-1,"A",2,0,"MUIS","JOKU",1
"518",176119309,2011,5,0,-1,"A",3,0,"MUIS","JOKU",1
"519",176119311,2011,5,0,-1,"A",2,0,"MUIS","JOKU",1
"520",176119312,2011,6,0,-1,"A",0,4,"MUIS","JOKU",1
"521",176119313,2011,6,0,-1,"A",0,4,"MUIS","JOKU",1
"522",176119318,2011,6,0,-1,"A",0,4,"MUIS","JOKU",1
"523",176149761,2001,5,0,-1,"A",0,0,"BRAG","S114",1
"524",178135952,2005,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"525",178154222,2004,6,0,-1,"A",0,3,"HOOD","ENGI",1
"526",178154271,2006,7,2006,0,"J",0,5,"HOOD","SHOR",1
"527",178154274,2006,7,2006,0,"J",0,0,"HOOD","SHOR",1
"528",178154276,2007,5,0,-1,"A",1,0,"HOOD","TAYL",1
"529",178154279,2007,5,0,-1,"A",0,0,"HOOD","TAYL",1
"530",178156408,2004,5,0,-1,"A",2,0,"KNOX","COWL",1
"531",178156408,2004,6,0,-1,"A",3,0,"KNOX","COWL",1
"532",178156408,2005,6,0,-1,"A",2,0,"KNOX","COWL",1
"533",178156408,2006,5,0,-1,"A",3,0,"KNOX","COWL",1
"534",178156409,2004,5,0,-1,"A",0,2,"KNOX","COWL",1
"535",178156409,2004,6,0,-1,"A",0,3,"KNOX","COWL",1
"536",178156411,2004,6,0,-1,"A",3,0,"KNOX","CEDA",1
"537",178156413,2004,6,0,-1,"A",0,3,"KNOX","COWL",1
"538",178156413,2006,6,0,-1,"A",0,4,"KNOX","COWL",1
"539",178156413,2006,7,0,-1,"A",0,4,"KNOX","COWL",1
"540",178156414,2004,6,0,-1,"A",1,0,"KNOX","COWL",1
"541",178156415,2004,6,0,-1,"A",0,3,"KNOX","COWL",1
"542",178156438,2004,7,2004,0,"J",0,0,"KNOX","COWL",1
"543",178156443,2004,8,2004,0,"J",0,0,"KNOX","COWL",1
"544",178156449,2005,6,0,-1,"A",0,0,"KNOX","COWL",1
"545",178156450,2005,6,0,-1,"A",0,0,"KNOX","COWL",1
"546",178156450,2005,6,0,-1,"A",0,4,"KNOX","COWL",1
"547",178156451,2005,6,0,-1,"A",0,4,"KNOX","COWL",1
"548",178156495,2006,5,0,-1,"A",1,0,"KNOX","COWL",1
"549",178156495,2006,6,0,-1,"A",2,0,"KNOX","COWL",1
"550",178157109,2002,7,0,-1,"A",0,2,"JEFF","AR31",1
"551",178157124,2002,7,0,-1,"A",0,4,"JEFF","AR64",1
"552",178157131,2002,7,2002,0,"J",0,0,"JEFF","AR64",1
"553",178157161,2004,5,0,-1,"A",2,0,"JEFF","AR64",1
"554",178157172,2004,5,0,-1,"A",3,0,"JEFF","AR31",1
"555",178157172,2004,7,0,-1,"A",2,0,"JEFF","AR31",1
"556",178157179,2004,5,0,-1,"A",0,4,"JEFF","AR64",1
"557",178157191,2004,6,0,-1,"A",1,0,"JEFF","AR31",1
"558",178157196,2004,6,0,-1,"A",0,3,"JEFF","AR64",1
"559",178157198,2004,6,0,-1,"A",0,2,"JEFF","AR31",1
"560",178157198,2004,7,0,-1,"A",0,4,"JEFF","AR31",1
"561",178157238,2002,7,0,-1,"A",1,0,"CRAN","WICE",1
"562",178157239,2002,7,2002,0,"J",0,0,"CRAN","WICE",1
"563",178157240,2002,7,2002,0,"J",0,0,"CRAN","WICE",1
"564",178157279,2002,8,2002,0,"J",0,0,"CRAN","WICE",1
"565",178157625,2004,6,0,-1,"A",3,0,"CRAN","SULP",1
"566",178170601,2001,5,0,-1,"A",2,1,"ICHA","ICHA",1
"567",178170624,2001,6,0,-1,"A",2,0,"ICHA","ICHA",1
"568",178170700,2004,5,0,-1,"A",2,0,"ICHA","ICHA",1
"569",178170720,2005,6,0,-1,"A",2,0,"ICHA","ICHA",1
"570",178170725,2006,5,0,-1,"A",0,0,"ICHA","ICHA",1
"571",178170730,2006,6,0,-1,"A",0,2,"ICHA","ICHA",1
"572",178170731,2006,6,0,-1,"A",2,0,"ICHA","ICHA",1
"573",179145617,2002,5,0,-1,"A",NA,NA,"FOXF","FOXF",1
"574",179145617,2002,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"575",179145617,2002,6,0,-1,"A",3,NA,"FOXF","FOXF",1
"576",179145618,2002,5,0,-1,"A",NA,2,"FOXF","FOXF",1
"577",179145621,2002,5,0,-1,"A",2,NA,"FOXF","FOXF",1
"578",179145621,2002,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"579",179145623,2002,5,0,-1,"A",NA,2,"FOXF","FOXF",1
"580",179145624,2002,5,0,-1,"A",2,NA,"FOXF","FOXF",1
"581",179145624,2002,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"582",179145624,2002,7,0,-1,"A",NA,NA,"FOXF","FOXF",1
"583",179145632,2002,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"584",179145632,2002,7,0,-1,"A",NA,NA,"FOXF","FOXF",1
"585",179145633,2002,6,2002,0,"J",NA,NA,"FOXF","FOXF",1
"586",179145634,2002,6,2002,0,"J",NA,NA,"FOXF","FOXF",1
"587",179145635,2002,6,2002,0,"J",NA,NA,"FOXF","FOXF",1
"588",179145636,2002,6,2002,0,"J",NA,NA,"FOXF","FOXF",1
"589",179145639,2002,7,0,-1,"A",NA,4,"FOXF","FOXF",1
"590",179145641,2002,7,0,-1,"A",NA,NA,"FOXF","FOXF",1
"591",179145642,2002,7,2002,0,"J",NA,NA,"FOXF","FOXF",1
"592",179145643,2002,7,2002,0,"J",NA,NA,"FOXF","FOXF",1
"593",179145658,2003,5,0,-1,"A",1,NA,"FOXF","FOXF",1
"594",179145658,2003,7,0,-1,"A",NA,NA,"FOXF","FOXF",1
"595",179145658,2004,5,0,-1,"A",1,NA,"FOXF","FOXF",1
"596",179145658,2004,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"597",179145658,2005,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"598",179145658,2006,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"599",179145660,2003,5,0,-1,"A",NA,4,"FOXF","FOXF",1
"600",179145660,2003,7,0,-1,"A",NA,4,"FOXF","FOXF",1
"601",179145665,2003,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"602",179145666,2003,6,0,-1,"A",NA,2,"FOXF","FOXF",1
"603",179145666,2004,5,0,-1,"A",NA,4,"FOXF","FOXF",1
"604",179145667,2003,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"605",179145668,2003,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"606",179145673,2003,7,2003,0,"J",NA,NA,"FOXF","FOXF",1
"607",179145674,2003,7,2003,0,"J",NA,NA,"FOXF","FOXF",1
"608",179145681,2003,8,2003,0,"J",NA,NA,"FOXF","FOXF",1
"609",179145740,2004,5,0,-1,"A",NA,3,"FOXF","FOXF",1
"610",179145740,2004,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"611",179145743,2004,5,0,-1,"A",2,NA,"FOXF","FOXF",1
"612",179145743,2004,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"613",179145744,2004,5,0,-1,"A",NA,4,"FOXF","FOXF",1
"614",179145745,2004,5,0,-1,"A",2,NA,"FOXF","FOXF",1
"615",179145745,2004,6,0,-1,"A",3,NA,"FOXF","FOXF",1
"616",179145745,2005,6,0,-1,"A",1,NA,"FOXF","FOXF",1
"617",179145746,2004,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"618",179145749,2004,6,0,-1,"A",1,NA,"FOXF","FOXF",1
"619",179145754,2004,6,2004,0,"J",NA,NA,"FOXF","FOXF",1
"620",179145837,2005,5,0,-1,"A",1,NA,"FOXF","FOXF",1
"621",179145837,2006,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"622",179145847,2005,6,0,-1,"A",2,NA,"FOXF","FOXF",1
"623",179145847,2006,5,0,-1,"A",2,NA,"FOXF","FOXF",1
"624",179145847,2006,6,0,-1,"A",NA,NA,"FOXF","FOXF",1
"625",179145847,2007,5,0,-1,"A",3,NA,"FOXF","FOXF",1
"626",179145847,2007,6,0,-1,"A",3,NA,"FOXF","FOXF",1
"627",179145849,2005,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"628",179145856,2005,7,2005,0,"J",NA,NA,"FOXF","FOXF",1
"629",179145881,2006,5,0,-1,"A",NA,NA,"FOXF","FOXF",1
"630",179145881,2006,6,0,-1,"A",1,NA,"FOXF","FOXF",1
"631",179145881,2010,6,0,-1,"A",NA,NA,"FOXF","FOXF",1
"632",179145882,2006,5,0,-1,"A",NA,2,"FOXF","FOXF",1
"633",179145882,2007,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"634",179145885,2006,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"635",179145886,2006,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"636",179145887,2006,6,0,-1,"A",1,NA,"FOXF","FOXF",1
"637",179145887,2007,5,0,-1,"A",3,NA,"FOXF","FOXF",1
"638",179145888,2006,6,0,-1,"A",NA,2,"FOXF","FOXF",1
"639",179145888,2008,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"640",179145888,2008,7,0,-1,"A",NA,4,"FOXF","FOXF",1
"641",179145893,2006,7,0,-1,"A",NA,4,"FOXF","FOXF",1
"642",179145896,2007,5,0,-1,"A",1,NA,"FOXF","FOXF",1
"643",179145896,2008,5,0,-1,"A",1,NA,"FOXF","FOXF",1
"644",179145897,2007,5,0,-1,"A",1,NA,"FOXF","FOXF",1
"645",179145898,2007,5,0,-1,"A",NA,3,"FOXF","FOXF",1
"646",179145898,2007,5,0,-1,"A",NA,4,"FOXF","FOXF",1
"647",179145898,2007,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"648",179145900,2007,5,0,-1,"A",NA,2,"FOXF","FOXF",1
"649",179145901,2007,5,0,-1,"A",1,NA,"FOXF","FOXF",1
"650",179145908,2007,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"651",179145914,2007,6,0,-1,"A",NA,NA,"FOXF","FOXF",1
"652",179145954,2008,5,0,-1,"A",NA,4,"FOXF","FOXF",1
"653",179145959,2008,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"654",179145993,2010,6,0,-1,"A",NA,2,"FOXF","FOXF",1
"655",179145996,2010,6,0,-1,"A",NA,4,"FOXF","FOXF",1
"656",179158957,2004,6,0,-1,"A",2,0,"JEFF","AR64",1
"657",179158971,2004,7,0,-1,"A",0,3,"JEFF","AR31",1
"658",179158975,2004,7,0,-1,"A",2,0,"JEFF","AR31",1
"659",179158976,2004,7,0,-1,"A",0,4,"JEFF","AR64",1
"660",179158977,2004,7,0,-1,"A",2,0,"JEFF","AR64",1
"661",179158988,2004,7,0,-1,"A",0,4,"JEFF","AR31",1
"662",179158992,2004,7,2004,0,"J",0,0,"JEFF","AR64",1
"663",179181411,2008,5,0,-1,"A",1,0,"ICHA","ICHA",1
"664",179181432,2010,5,0,-1,"A",1,1,"ICHA","ICHA",1
"665",179181442,2010,6,0,-1,"A",1,0,"ICHA","ICHA",1
"666",179181443,2010,6,0,-1,"A",0,1,"ICHA","ICHA",1
"667",179181445,2010,6,0,-1,"A",0,2,"ICHA","ICHA",1
"668",179181446,2010,6,0,-1,"A",2,0,"ICHA","ICHA",1
"669",179181507,2001,6,0,-1,"A",0,2,"ICHA","ICHA",1
"670",179181508,2001,6,0,-1,"A",0,3,"ICHA","ICHA",1
"671",179181513,2001,7,0,-1,"A",1,2,"ICHA","ICHA",1
"672",179181527,2002,5,0,-1,"A",3,0,"ICHA","ICHA",1
"673",179181528,2002,5,0,-1,"A",1,4,"ICHA","ICHA",1
"674",179181528,2002,6,0,-1,"A",1,4,"ICHA","ICHA",1
"675",179181530,2002,5,0,-1,"A",2,0,"ICHA","ICHA",1
"676",179181531,2002,6,2002,0,"J",0,0,"ICHA","ICHA",1
"677",179181532,2002,6,0,-1,"A",1,4,"ICHA","ICHA",1
"678",179181533,2002,6,0,-1,"A",2,0,"ICHA","ICHA",1
"679",179181562,2004,6,0,-1,"A",NA,NA,"ICHA","ICHA",1
"680",179181563,2004,6,0,-1,"A",1,3,"ICHA","ICHA",1
"681",179181570,2005,5,0,-1,"A",1,0,"ICHA","ICHA",1
"682",179181570,2005,5,0,-1,"A",2,0,"ICHA","ICHA",1
"683",179181570,2005,6,0,-1,"A",1,0,"ICHA","ICHA",1
"684",179181571,2005,5,0,-1,"A",0,1,"ICHA","ICHA",1
"685",179181571,2005,5,0,-1,"A",0,2,"ICHA","ICHA",1
"686",179181594,2007,5,0,-1,"A",2,0,"ICHA","ICHA",1
"687",179181600,2007,6,0,-1,"A",3,0,"ICHA","ICHA",1
"688",179191613,2003,5,0,-1,"A",0,3,"SPAL","SPAL",1
"689",179191613,2003,5,0,-1,"A",0,4,"SPAL","SPAL",1
"690",179191618,2003,5,0,-1,"A",3,0,"SPAL","SPAL",1
"691",179191618,2003,6,0,-1,"A",2,0,"SPAL","SPAL",1
"692",179191622,2003,5,0,-1,"A",2,0,"SPAL","SPAL",1
"693",179191628,2003,6,0,-1,"A",1,4,"SPAL","SPAL",1
"694",179191628,2003,7,0,-1,"A",1,2,"SPAL","SPAL",1
"695",179191638,2003,8,2003,0,"J",0,0,"SPAL","SPAL",1
"696",179191648,2004,6,0,-1,"A",0,4,"SPAL","SPAL",1
"697",179191650,2004,6,0,-1,"A",2,0,"SPAL","SPAL",1
"698",179191661,2004,7,2004,0,"J",0,1,"SPAL","SPAL",1
"699",180107495,2003,6,0,-1,"A",0,0,"TRAC","HOFF",1
"700",184127704,2004,6,2004,0,"J",0,0,"CRAN","SULP",1
"701",184127765,2004,7,2004,0,"J",0,0,"CRAN","WICE",1
"702",184127775,2004,7,2004,0,"J",0,0,"CRAN","SULP",1
"703",184143703,2006,6,0,-1,"A",0,0,"KNOX","COWL",1
"704",184143703,2006,6,0,-1,"A",2,0,"KNOX","COWL",1
"705",184143703,2006,7,0,-1,"A",0,0,"KNOX","COWL",1
"706",184143703,2007,6,0,-1,"A",NA,NA,"KNOX","COWL",1
"707",184143703,2007,6,0,-1,"A",0,0,"KNOX","COWL",1
"708",184143703,2007,6,0,-1,"A",3,0,"KNOX","COWL",1
"709",184143703,2008,5,0,-1,"A",3,0,"KNOX","COWL",1
"710",184143713,2006,6,0,-1,"A",0,4,"KNOX","COWL",1
"711",184143714,2006,6,0,-1,"A",2,0,"KNOX","COWL",1
"712",184143714,2007,6,0,-1,"A",2,0,"KNOX","COWL",1
"713",184143715,2006,6,0,-1,"A",0,3,"KNOX","COWL",1
"714",184143729,2007,5,0,-1,"A",2,0,"KNOX","COWL",1
"715",184143729,2007,6,0,-1,"A",0,0,"KNOX","COWL",1
"716",184143729,2007,6,0,-1,"A",2,0,"KNOX","COWL",1
"717",184143730,2007,5,0,-1,"A",NA,2,"KNOX","COWL",1
"718",184143730,2007,6,0,-1,"A",NA,2,"KNOX","COWL",1
"719",184143730,2007,6,0,-1,"A",0,3,"KNOX","COWL",1
"720",184143731,2007,5,0,-1,"A",2,NA,"KNOX","COWL",1
"721",184143731,2007,6,0,-1,"A",2,0,"KNOX","COWL",1
"722",184143731,2007,6,0,-1,"A",3,0,"KNOX","COWL",1
"723",184143732,2007,5,0,-1,"A",0,NA,"KNOX","COWL",1
"724",184143739,2007,6,0,-1,"A",0,2,"KNOX","COWL",1
"725",184143739,2007,6,0,-1,"A",0,3,"KNOX","COWL",1
"726",184143740,2007,6,0,-1,"A",2,0,"KNOX","COWL",1
"727",184143741,2007,6,0,-1,"A",0,2,"KNOX","COWL",1
"728",184143741,2007,6,0,-1,"A",0,3,"KNOX","COWL",1
"729",184143742,2007,6,0,-1,"A",2,0,"KNOX","CEDA",1
"730",184143743,2007,6,0,-1,"A",0,3,"KNOX","CEDA",1
"731",184143750,2007,6,0,-1,"A",NA,NA,"KNOX","COWL",1
"732",184143757,2007,6,0,-1,"A",0,4,"KNOX","COWL",1
"733",184143829,2007,6,0,-1,"A",0,2,"CRAN","AR14",1
"734",184143830,2007,6,0,-1,"A",2,0,"CRAN","AR14",1
"735",184143837,2007,6,0,-1,"A",2,0,"CRAN","FIRS",1
"736",184143848,2007,6,0,-1,"A",0,3,"CRAN","AR14",1
"737",184143849,2007,6,0,-1,"A",0,3,"CRAN","AR14",1
"738",184143860,2007,6,2007,0,"J",0,0,"CRAN","SULP",1
"739",184143861,2007,6,0,-1,"A",0,2,"CRAN","SULP",1
"740",184143862,2007,6,2007,0,"J",0,0,"CRAN","SULP",1
"741",184143955,2006,6,0,-1,"A",0,0,"CRAN","AR14",1
"742",184143955,2006,6,0,-1,"A",1,0,"CRAN","AR14",1
"743",184143957,2006,6,0,-1,"A",0,2,"CRAN","AR14",1
"744",184143963,2006,6,0,-1,"A",2,0,"CRAN","EABO",1
"745",184143973,2006,6,0,-1,"A",3,0,"CRAN","SULP",1
"746",184143996,2006,6,0,-1,"A",2,0,"CRAN","SULP",1
"747",184143997,2006,6,0,-1,"A",0,4,"CRAN","SULP",1
"748",184144000,2006,6,0,-1,"A",1,0,"CRAN","AR14",1
"749",184144019,2006,6,2006,0,"J",0,0,"CRAN","SULP",1
"750",184144038,2006,7,2006,0,"J",0,0,"CRAN","EABO",1
"751",184144058,2006,7,2006,0,"J",0,0,"CRAN","EABO",1
"752",184144071,2006,7,0,-1,"A",2,0,"CRAN","AR14",1
"753",184144093,2006,7,2006,0,"J",0,0,"CRAN","SULP",1
"754",184146012,2005,6,0,-1,"A",0,1,"CRAN","EABO",1
"755",184146012,2005,6,0,-1,"A",0,4,"CRAN","EABO",1
"756",184146013,2005,6,0,-1,"A",0,1,"CRAN","EABO",1
"757",184146029,2005,6,0,-1,"A",0,3,"CRAN","SEED",1
"758",184146044,2005,6,0,-1,"A",0,4,"CRAN","SULP",1
"759",184146044,2008,6,0,-1,"A",0,4,"CRAN","SULP",1
